family,map,config,instance,alg,expanded,cost,optimal,time_ms,status,mvc,exp_over_mvc
industrial-plants,plant01,diag,159,bae,25151,93.545905,93.545900,84.407,ok,11965.0,2.1020476389469285
industrial-plants,plant01,diag,159,nbs,20656,93.545905,93.545900,57.054,ok,11965.0,1.7263685750104472
industrial-plants,plant01,diag,159,gbfs,130,95.838434,93.545900,0.955,subopt,11965.0,0.010865022983702465
industrial-plants,plant01,diag,160,astar,12755,94.213203,94.213200,27.468,ok,12733.0,1.0017277939213067
industrial-plants,plant01,diag,160,rastar,19636,94.213203,94.213200,50.258,ok,12733.0,1.5421346108536873
industrial-plants,plant01,diag,160,mm,25445,94.213203,94.213200,24939.168,ok,12733.0,1.9983507421660254
industrial-plants,plant01,diag,160,bia,25465,94.213203,94.213200,69.992,ok,12733.0,1.999921463912668
industrial-plants,plant01,diag,160,bae,24606,94.213203,94.213200,77.659,ok,12733.0,1.9324589648943689
industrial-plants,plant01,diag,160,nbs,25464,94.213203,94.213200,63.269,ok,12733.0,1.9998429278253358
industrial-plants,plant01,diag,160,gbfs,186,95.677305,94.213200,0.748,subopt,12733.0,0.014607712243776015
industrial-plants,plant01,diag,161,astar,12755,93.827505,93.827500,27.656,ok,12742.0,1.0010202479987442
industrial-plants,plant01,diag,161,rastar,19871,93.827505,93.827500,47.712,ok,12742.0,1.559488306388322
industrial-plants,plant01,diag,161,mm,27026,93.827505,93.827500,16907.876,ok,12742.0,2.121017108774133
industrial-plants,plant01,diag,161,bia,25459,93.827505,93.827500,70.347,ok,12742.0,1.9980379846177994
industrial-plants,plant01,diag,161,bae,29765,93.827505,93.827500,90.081,ok,12742.0,2.3359755140480303
industrial-plants,plant01,diag,161,nbs,25198,93.827505,93.827500,61.614,ok,12742.0,1.9775545440276252
industrial-plants,plant01,diag,161,gbfs,164,95.798261,93.827500,0.903,subopt,12742.0,0.012870820907235913
industrial-plants,plant01,diag,162,astar,12756,154.465070,154.465000,31.592,ok,12696.0,1.0047258979206048
industrial-plants,plant01,diag,162,rastar,58922,154.465070,154.465000,162.473,ok,12696.0,4.640989287964714
industrial-plants,plant01,diag,162,mm,43972,154.465070,154.465000,437.410,ok,12696.0,3.463453056080655
industrial-plants,plant01,diag,162,bia,25391,154.465070,154.465000,72.352,ok,12696.0,1.9999212350346567
industrial-plants,plant01,diag,162,bae,30871,154.465070,154.465000,95.948,ok,12696.0,2.431553245116572
industrial-plants,plant01,diag,162,nbs,35610,154.465070,154.465000,96.226,ok,12696.0,2.804820415879017
industrial-plants,plant01,diag,162,gbfs,212,156.989311,154.465000,1.580,subopt,12696.0,0.016698172652804034
industrial-plants,plant01,diag,163,astar,12761,135.110995,135.111000,33.597,ok,12737.0,1.0018842741618905
industrial-plants,plant01,diag,163,rastar,31967,135.110995,135.111000,83.075,ok,12737.0,2.509774672214807
industrial-plants,plant01,diag,163,mm,0,0,135.111000,60000.000,timeout,12737.0,0.0
industrial-plants,plant01,diag,163,bia,25473,135.110995,135.111000,100.153,ok,12737.0,1.999921488576588
industrial-plants,plant01,diag,163,bae,17620,135.110995,135.111000,74.352,ok,12737.0,1.3833712805213159
industrial-plants,plant01,diag,163,nbs,25014,135.110995,135.111000,70.802,ok,12737.0,1.963884745230431
industrial-plants,plant01,diag,163,gbfs,200,143.119253,135.111000,1.385,subopt,12737.0,0.015702284682421293
industrial-plants,plant01,diag,164,astar,12761,105.667538,105.668000,34.745,ok,12721.0,1.0031444068862512
industrial-plants,plant01,diag,164,rastar,14953,105.667538,105.668000,39.709,ok,12721.0,1.1754579042528104
industrial-plants,plant01,diag,164,mm,27226,105.667538,105.668000,268.801,ok,12721.0,2.140240547126798
industrial-plants,plant01,diag,164,bia,25443,105.667538,105.668000,98.004,ok,12721.0,2.000078610172156
industrial-plants,plant01,diag,164,bae,21768,105.667538,105.668000,91.620,ok,12721.0,1.7111862274978382
industrial-plants,plant01,diag,164,nbs,25769,105.667538,105.668000,76.894,ok,12721.0,2.0257055262951025
industrial-plants,plant01,diag,164,gbfs,146,108.191779,105.668000,1.182,subopt,12721.0,0.011477085134816446
industrial-plants,plant01,diag,165,astar,12764,145.587535,145.588000,28.926,ok,10756.0,1.1866865005578282
industrial-plants,plant01,diag,165,rastar,44073,145.587535,145.588000,124.583,ok,10756.0,4.097526961695798
industrial-plants,plant01,diag,165,mm,42716,145.587535,145.588000,734.493,ok,10756.0,3.971364819635552
industrial-plants,plant01,diag,165,bia,21581,145.587535,145.588000,62.567,ok,10756.0,2.0064150241725547
industrial-plants,plant01,diag,165,bae,26681,145.587535,145.588000,87.489,ok,10756.0,2.480568984752696
industrial-plants,plant01,diag,165,nbs,25876,145.587535,145.588000,65.448,ok,10756.0,2.4057270360728897
industrial-plants,plant01,diag,165,gbfs,284,165.296465,145.588000,1.555,subopt,10756.0,0.026403867608776495
industrial-plants,plant01,diag,166,astar,12766,176.949867,176.950000,28.616,ok,12665.0,1.0079747335175682
industrial-plants,plant01,diag,166,rastar,37599,176.949867,176.950000,96.278,ok,12665.0,2.968732727990525
industrial-plants,plant01,diag,166,mm,50458,176.949867,176.950000,500.002,ok,12665.0,3.9840505329648637
industrial-plants,plant01,diag,166,bia,25527,176.949867,176.950000,81.552,ok,12665.0,2.015554678247138
industrial-plants,plant01,diag,166,bae,36997,176.949867,176.950000,126.706,ok,12665.0,2.921200157915515
industrial-plants,plant01,diag,166,nbs,30436,176.949867,176.950000,81.395,ok,12665.0,2.4031583103039873
industrial-plants,plant01,diag,166,gbfs,304,180.167199,176.950000,1.584,subopt,12665.0,0.024003158310303987
industrial-plants,plant01,diag,167,astar,12767,100.737928,100.738000,32.197,ok,12756.0,1.0008623392913139
industrial-plants,plant01,diag,167,rastar,30279,100.737928,100.738000,78.479,ok,12756.0,2.3737064910630292
industrial-plants,plant01,diag,167,mm,21502,100.737928,100.738000,33363.835,ok,12756.0,1.6856381310755724
industrial-plants,plant01,diag,167,bia,21827,100.737928,100.738000,64.072,ok,12756.0,1.7111163374098464
industrial-plants,plant01,diag,167,bae,25252,100.737928,100.738000,87.588,ok,12756.0,1.9796174349325808
industrial-plants,plant01,diag,167,nbs,22766,100.737928,100.738000,55.913,ok,12756.0,1.7847287550956412
industrial-plants,plant01,diag,167,gbfs,146,103.424220,100.738000,0.906,subopt,12756.0,0.011445594230166197
industrial-plants,plant01,diag,168,astar,12771,181.361946,181.362000,30.226,ok,12760.0,1.0008620689655172
industrial-plants,plant01,diag,168,rastar,134852,181.361946,181.362000,408.490,ok,12760.0,10.56833855799373
industrial-plants,plant01,diag,168,mm,0,0,181.362000,60000.000,timeout,12760.0,0.0
industrial-plants,plant01,diag,168,bia,25519,181.361946,181.362000,72.981,ok,12760.0,1.999921630094044
industrial-plants,plant01,diag,168,bae,37504,181.361946,181.362000,134.457,ok,12760.0,2.9391849529780565
industrial-plants,plant01,diag,168,nbs,23548,181.361946,181.362000,59.543,ok,12760.0,1.8454545454545455
industrial-plants,plant01,diag,168,gbfs,320,189.509668,181.362000,1.697,subopt,12760.0,0.025078369905956112
industrial-plants,plant01,diag,169,astar,12777,71.065481,71.065500,31.363,ok,12773.0,1.000313160573084
industrial-plants,plant01,diag,169,rastar,16600,71.065481,71.065500,40.470,ok,12773.0,1.2996163782979724
industrial-plants,plant01,diag,169,mm,23864,71.065481,71.065500,10342.230,ok,12773.0,1.8683159790182415
industrial-plants,plant01,diag,169,bia,21863,71.065481,71.065500,65.384,ok,12773.0,1.7116574023330462
industrial-plants,plant01,diag,169,bae,23677,71.065481,71.065500,78.639,ok,12773.0,1.8536757222265716
industrial-plants,plant01,diag,169,nbs,22436,71.065481,71.065500,59.191,ok,12773.0,1.7565176544273076
industrial-plants,plant01,diag,169,gbfs,338,82.187895,71.065500,1.082,subopt,12773.0,0.026462068425585218
industrial-plants,plant01,diag,170,astar,13539,88.065481,88.065500,32.169,ok,13534.0,1.0003694399290675
industrial-plants,plant01,diag,170,rastar,18876,88.065481,88.065500,45.576,ok,13534.0,1.394709620215753
industrial-plants,plant01,diag,170,mm,18926,88.065481,88.065500,23003.723,ok,13534.0,1.3984040195064282
industrial-plants,plant01,diag,170,bia,15719,88.065481,88.065500,45.594,ok,13534.0,1.1614452490025122
industrial-plants,plant01,diag,170,bae,13797,88.065481,88.065500,41.960,ok,13534.0,1.0194325402689524
industrial-plants,plant01,diag,170,nbs,19568,88.065481,88.065500,48.082,ok,13534.0,1.4458401063986996
industrial-plants,plant01,diag,170,gbfs,228,93.571942,88.065500,1.009,subopt,13534.0,0.016846460765479535
industrial-plants,plant01,diag,171,astar,13540,132.698969,132.699000,33.772,ok,13455.0,1.0063173541434411
industrial-plants,plant01,diag,171,rastar,55071,132.698969,132.699000,147.958,ok,13455.0,4.092976588628763
industrial-plants,plant01,diag,171,mm,53350,132.698969,132.699000,556.548,ok,13455.0,3.9650687476774436
industrial-plants,plant01,diag,171,bia,27005,132.698969,132.699000,91.935,ok,13455.0,2.0070605722779638
industrial-plants,plant01,diag,171,bae,60415,132.698969,132.699000,229.878,ok,13455.0,4.490152359717577
industrial-plants,plant01,diag,171,nbs,32028,132.698969,132.699000,88.455,ok,13455.0,2.3803790412486063
industrial-plants,plant01,diag,171,gbfs,238,137.672447,132.699000,1.202,subopt,13455.0,0.01768859160163508
industrial-plants,plant01,diag,172,astar,13542,139.655203,139.655000,32.053,ok,13489.0,1.003929127437171
industrial-plants,plant01,diag,172,rastar,16626,139.655203,139.655000,41.759,ok,13489.0,1.232559863592557
industrial-plants,plant01,diag,172,mm,20304,139.655203,139.655000,8280.863,ok,13489.0,1.505226480836237
industrial-plants,plant01,diag,172,bia,25517,139.655203,139.655000,76.175,ok,13489.0,1.8916895247979835
industrial-plants,plant01,diag,172,bae,19297,139.655203,139.655000,64.652,ok,13489.0,1.4305730595299875
industrial-plants,plant01,diag,172,nbs,20448,139.655203,139.655000,53.519,ok,13489.0,1.5159018459485507
industrial-plants,plant01,diag,172,gbfs,208,141.312058,139.655000,1.022,subopt,13489.0,0.01541997182889762
industrial-plants,plant01,diag,173,astar,13542,172.068688,172.069000,32.607,ok,13445.0,1.0072145779100037
industrial-plants,plant01,diag,173,rastar,15802,172.068688,172.069000,39.872,ok,13445.0,1.1753068055039049
industrial-plants,plant01,diag,173,mm,24893,172.068688,172.069000,204.708,ok,13445.0,1.8514689475641501
industrial-plants,plant01,diag,173,bia,26889,172.068688,172.069000,66.265,ok,13445.0,1.9999256229081444
industrial-plants,plant01,diag,173,bae,27221,172.068688,172.069000,71.671,ok,13445.0,2.0246188174042397
industrial-plants,plant01,diag,173,nbs,24550,172.068688,172.069000,63.771,ok,13445.0,1.8259576050576423
industrial-plants,plant01,diag,173,gbfs,262,174.111047,172.069000,1.592,subopt,13445.0,0.01948679806619561
industrial-plants,plant01,diag,174,astar,13543,121.554646,121.555000,33.001,ok,13527.0,1.001182819546093
industrial-plants,plant01,diag,174,rastar,22111,121.554646,121.555000,55.718,ok,13527.0,1.6345826864788942
industrial-plants,plant01,diag,174,mm,21065,121.554646,121.555000,17733.803,ok,13527.0,1.5572558586530643
industrial-plants,plant01,diag,174,bia,23229,121.554646,121.555000,66.675,ok,13527.0,1.7172322022621425
industrial-plants,plant01,diag,174,bae,18370,121.554646,121.555000,59.483,ok,13527.0,1.3580246913580247
industrial-plants,plant01,diag,174,nbs,22872,121.554646,121.555000,55.176,ok,13527.0,1.6908405411399423
industrial-plants,plant01,diag,174,gbfs,154,123.847175,121.555000,1.137,subopt,13527.0,0.011384638131145116
industrial-plants,plant01,diag,175,astar,13544,131.148013,131.148000,32.664,ok,13469.0,1.0055683421189399
industrial-plants,plant01,diag,175,rastar,44928,131.148013,131.148000,129.748,ok,13469.0,3.3356596629296904
industrial-plants,plant01,diag,175,mm,46204,131.148013,131.148000,30381.778,ok,13469.0,3.4303957235132527
industrial-plants,plant01,diag,175,bia,24459,131.148013,131.148000,75.935,ok,13469.0,1.8159477318286434
industrial-plants,plant01,diag,175,bae,31680,131.148013,131.148000,122.634,ok,13469.0,2.352067711040166
industrial-plants,plant01,diag,175,nbs,25954,131.148013,131.148000,69.686,ok,13469.0,1.92694335139951
industrial-plants,plant01,diag,175,gbfs,240,149.062081,131.148000,1.235,subopt,13469.0,0.01781869478060732
industrial-plants,plant01,diag,176,astar,13544,182.996839,182.997000,35.686,ok,230.0,58.88695652173913
industrial-plants,plant01,diag,176,rastar,63121,182.996839,182.997000,153.820,ok,230.0,274.4391304347826
industrial-plants,plant01,diag,176,mm,41405,182.996839,182.997000,40286.334,ok,230.0,180.02173913043478
industrial-plants,plant01,diag,176,bia,27065,182.996839,182.997000,98.186,ok,230.0,117.67391304347827
industrial-plants,plant01,diag,176,bae,9381,182.996839,182.997000,27.823,ok,230.0,40.78695652173913
industrial-plants,plant01,diag,176,nbs,54146,182.996839,182.997000,149.210,ok,230.0,235.41739130434783
industrial-plants,plant01,diag,176,gbfs,272,186.603805,182.997000,1.729,subopt,230.0,1.182608695652174
industrial-plants,plant01,diag,177,astar,13545,112.215629,112.216000,33.949,ok,13541.0,1.0002953991581125
industrial-plants,plant01,diag,177,rastar,37076,112.215629,112.216000,97.655,ok,13541.0,2.73805479654383
industrial-plants,plant01,diag,177,mm,44865,112.215629,112.216000,41906.878,ok,13541.0,3.3132708071781996
industrial-plants,plant01,diag,177,bia,24659,112.215629,112.216000,84.121,ok,13541.0,1.8210619599734141
industrial-plants,plant01,diag,177,bae,38341,112.215629,112.216000,146.424,ok,13541.0,2.831474780296876
industrial-plants,plant01,diag,177,nbs,25756,112.215629,112.216000,75.815,ok,13541.0,1.9020751790857395
industrial-plants,plant01,diag,177,gbfs,184,122.375009,112.216000,1.188,subopt,13541.0,0.013588361273170372
industrial-plants,plant01,diag,178,astar,13546,149.709949,149.710000,38.410,ok,13199.0,1.0262898704447307
industrial-plants,plant01,diag,178,rastar,20520,149.709949,149.710000,56.078,ok,13199.0,1.5546632320630351
industrial-plants,plant01,diag,178,mm,24553,149.709949,149.710000,244.542,ok,13199.0,1.8602166830820517
industrial-plants,plant01,diag,178,bia,25845,149.709949,149.710000,85.821,ok,13199.0,1.958102886582317
industrial-plants,plant01,diag,178,bae,30077,149.709949,149.710000,113.781,ok,13199.0,2.2787332373664673
industrial-plants,plant01,diag,178,nbs,26696,149.709949,149.710000,74.906,ok,13199.0,2.0225774679899993
industrial-plants,plant01,diag,178,gbfs,242,151.366803,149.710000,1.489,subopt,13199.0,0.018334722327449048
industrial-plants,plant01,diag,179,astar,13549,111.693575,111.694000,34.142,ok,13507.0,1.0031094987784113
industrial-plants,plant01,diag,179,rastar,66415,111.693575,111.694000,186.124,ok,13507.0,4.917080032575702
industrial-plants,plant01,diag,179,mm,66170,111.693575,111.694000,18585.269,ok,13507.0,4.898941289701636
industrial-plants,plant01,diag,179,bia,26767,111.693575,111.694000,82.117,ok,13507.0,1.9817131857555341
industrial-plants,plant01,diag,179,bae,51319,111.693575,111.694000,194.094,ok,13507.0,3.799437328792478
industrial-plants,plant01,diag,179,nbs,27498,111.693575,111.694000,78.593,ok,13507.0,2.035833271636929
industrial-plants,plant01,diag,179,gbfs,172,114.467985,111.694000,1.147,subopt,13507.0,0.012734137854445843
industrial-plants,plant01,diag,180,astar,14319,61.828427,61.828400,35.064,ok,14308.0,1.0007688006709534
industrial-plants,plant01,diag,180,rastar,14639,61.828427,61.828400,35.555,ok,14308.0,1.0231339110986861
industrial-plants,plant01,diag,180,mm,26320,61.828427,61.828400,2687.602,ok,14308.0,1.8395303326810175
industrial-plants,plant01,diag,180,bia,27233,61.828427,61.828400,79.121,ok,14308.0,1.9033407883701425
industrial-plants,plant01,diag,180,bae,25235,61.828427,61.828400,79.753,ok,14308.0,1.7636986301369864
industrial-plants,plant01,diag,180,nbs,27526,61.828427,61.828400,73.136,ok,14308.0,1.9238188426055354
industrial-plants,plant01,diag,180,gbfs,948,62.656854,61.828400,2.540,subopt,14308.0,0.06625663964215824
industrial-plants,plant01,diag,181,astar,14329,144.467792,144.468000,33.612,ok,14281.0,1.0033611091660248
industrial-plants,plant01,diag,181,rastar,171975,144.467792,144.468000,596.019,ok,14281.0,12.042223933898187
industrial-plants,plant01,diag,181,mm,0,0,144.468000,60000.000,timeout,14281.0,0.0
industrial-plants,plant01,diag,181,bia,28631,144.467792,144.468000,87.305,ok,14281.0,2.0048315944261605
industrial-plants,plant01,diag,181,bae,91531,144.467792,144.468000,403.314,ok,14281.0,6.409285064071144
industrial-plants,plant01,diag,181,nbs,33704,144.467792,144.468000,94.129,ok,14281.0,2.3600588194104053
industrial-plants,plant01,diag,181,gbfs,256,160.659332,144.468000,1.533,subopt,14281.0,0.017925915552132205
industrial-plants,plant01,diag,182,astar,14331,63.355339,63.355300,36.180,ok,14317.0,1.0009778584899072
industrial-plants,plant01,diag,182,rastar,17395,63.355339,63.355300,48.273,ok,14317.0,1.214989173709576
industrial-plants,plant01,diag,182,mm,27586,63.355339,63.355300,5657.334,ok,14317.0,1.926800307326954
industrial-plants,plant01,diag,182,bia,26467,63.355339,63.355300,81.391,ok,14317.0,1.8486414751693792
industrial-plants,plant01,diag,182,bae,27389,63.355339,63.355300,94.110,ok,14317.0,1.9130404414332611
industrial-plants,plant01,diag,182,nbs,27366,63.355339,63.355300,75.910,ok,14317.0,1.9114339596284138
industrial-plants,plant01,diag,182,gbfs,442,65.656854,63.355300,1.274,subopt,14317.0,0.030872389467067125
industrial-plants,plant01,diag,183,astar,14338,127.688040,127.688000,33.883,ok,14299.0,1.0027274634589831
industrial-plants,plant01,diag,183,rastar,75725,127.688040,127.688000,215.786,ok,14299.0,5.295824882858941
industrial-plants,plant01,diag,183,mm,0,0,127.688000,60000.000,timeout,14299.0,0.0
industrial-plants,plant01,diag,183,bia,25909,127.688040,127.688000,75.471,ok,14299.0,1.8119448912511364
industrial-plants,plant01,diag,183,bae,51175,127.688040,127.688000,186.860,ok,14299.0,3.5789216029092943
industrial-plants,plant01,diag,183,nbs,31402,127.688040,127.688000,82.917,ok,14299.0,2.1960976292048393
industrial-plants,plant01,diag,183,gbfs,232,139.314921,127.688000,1.178,subopt,14299.0,0.01622491083292538
industrial-plants,plant01,diag,184,astar,14339,105.618431,105.618000,34.963,ok,14334.0,1.0003488209850704
industrial-plants,plant01,diag,184,rastar,26504,105.618431,105.618000,63.210,ok,14334.0,1.8490302776615042
industrial-plants,plant01,nodiag,0,astar,3,2.000000,1.414210,0.044,ok,0.0,
industrial-plants,plant01,nodiag,0,rastar,3,2.000000,1.414210,0.033,ok,0.0,
industrial-plants,plant01,nodiag,0,mm,2,2.000000,1.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,0,bia,2,2.000000,1.414210,0.032,ok,0.0,
industrial-plants,plant01,nodiag,0,bae,2,2.000000,1.414210,0.033,ok,0.0,
industrial-plants,plant01,nodiag,0,nbs,2,2.000000,1.414210,0.017,ok,0.0,
industrial-plants,plant01,nodiag,0,gbfs,2,2.000000,1.414210,0.035,subopt,0.0,
industrial-plants,plant01,nodiag,1,astar,3,2.000000,1.414210,0.033,ok,0.0,
industrial-plants,plant01,nodiag,1,rastar,3,2.000000,1.414210,0.033,ok,0.0,
industrial-plants,plant01,nodiag,1,mm,2,2.000000,1.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,1,bia,2,2.000000,1.414210,0.032,ok,0.0,
industrial-plants,plant01,nodiag,1,bae,2,2.000000,1.414210,0.033,ok,0.0,
industrial-plants,plant01,nodiag,1,nbs,2,2.000000,1.414210,0.017,ok,0.0,
industrial-plants,plant01,nodiag,1,gbfs,2,2.000000,1.414210,0.034,subopt,0.0,
industrial-plants,plant01,nodiag,2,astar,3,2.000000,2.000000,0.045,ok,0.0,
industrial-plants,plant01,nodiag,2,rastar,3,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,2,mm,2,2.000000,2.000000,0.035,ok,0.0,
industrial-plants,plant01,nodiag,2,bia,2,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,2,bae,2,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,2,nbs,2,2.000000,2.000000,0.018,ok,0.0,
industrial-plants,plant01,nodiag,2,gbfs,2,2.000000,2.000000,0.036,subopt,0.0,
industrial-plants,plant01,nodiag,3,astar,4,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,3,rastar,4,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,3,mm,3,3.000000,2.414210,0.037,ok,0.0,
industrial-plants,plant01,nodiag,3,bia,3,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,3,bae,3,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,3,nbs,3,3.000000,2.414210,0.018,ok,0.0,
industrial-plants,plant01,nodiag,3,gbfs,4,3.000000,2.414210,0.037,subopt,0.0,
industrial-plants,plant01,nodiag,4,astar,4,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,4,rastar,4,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,4,mm,3,3.000000,2.414210,0.037,ok,0.0,
industrial-plants,plant01,nodiag,4,bia,3,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,4,bae,3,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,4,nbs,3,3.000000,2.414210,0.019,ok,0.0,
industrial-plants,plant01,nodiag,4,gbfs,4,3.000000,2.414210,0.037,subopt,0.0,
industrial-plants,plant01,nodiag,5,astar,3,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,5,rastar,3,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,5,mm,2,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,5,bia,2,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,5,bae,2,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,5,nbs,2,2.000000,2.000000,0.017,ok,0.0,
industrial-plants,plant01,nodiag,5,gbfs,2,2.000000,2.000000,0.034,subopt,0.0,
industrial-plants,plant01,nodiag,6,astar,5,4.000000,2.828430,0.037,ok,0.0,
industrial-plants,plant01,nodiag,6,rastar,5,4.000000,2.828430,0.036,ok,0.0,
industrial-plants,plant01,nodiag,6,mm,5,4.000000,2.828430,0.041,ok,0.0,
industrial-plants,plant01,nodiag,6,bia,4,4.000000,2.828430,0.036,ok,0.0,
industrial-plants,plant01,nodiag,6,bae,4,4.000000,2.828430,0.036,ok,0.0,
industrial-plants,plant01,nodiag,6,nbs,4,4.000000,2.828430,0.020,ok,0.0,
industrial-plants,plant01,nodiag,6,gbfs,4,4.000000,2.828430,0.037,subopt,0.0,
industrial-plants,plant01,nodiag,7,astar,3,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,7,rastar,3,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,7,mm,2,2.000000,2.000000,0.034,ok,0.0,
industrial-plants,plant01,nodiag,7,bia,2,2.000000,2.000000,0.030,ok,0.0,
industrial-plants,plant01,nodiag,7,bae,2,2.000000,2.000000,0.033,ok,0.0,
industrial-plants,plant01,nodiag,7,nbs,2,2.000000,2.000000,0.016,ok,0.0,
industrial-plants,plant01,nodiag,7,gbfs,2,2.000000,2.000000,0.033,subopt,0.0,
industrial-plants,plant01,nodiag,8,astar,4,3.000000,2.414210,0.044,ok,0.0,
industrial-plants,plant01,nodiag,8,rastar,4,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,8,mm,3,3.000000,2.414210,0.037,ok,0.0,
industrial-plants,plant01,nodiag,8,bia,3,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,8,bae,3,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,8,nbs,3,3.000000,2.414210,0.019,ok,0.0,
industrial-plants,plant01,nodiag,8,gbfs,4,3.000000,2.414210,0.052,subopt,0.0,
industrial-plants,plant01,nodiag,9,astar,4,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,9,rastar,4,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,9,mm,3,3.000000,2.414210,0.037,ok,0.0,
industrial-plants,plant01,nodiag,9,bia,3,3.000000,2.414210,0.034,ok,0.0,
industrial-plants,plant01,nodiag,9,bae,3,3.000000,2.414210,0.035,ok,0.0,
industrial-plants,plant01,nodiag,9,nbs,3,3.000000,2.414210,0.019,ok,0.0,
industrial-plants,plant01,nodiag,9,gbfs,4,3.000000,2.414210,0.036,subopt,0.0,
industrial-plants,plant01,nodiag,10,astar,165,122.000000,87.157000,0.309,ok,0.0,
industrial-plants,plant01,nodiag,10,rastar,123,122.000000,87.157000,0.255,ok,0.0,
industrial-plants,plant01,nodiag,10,mm,9340,122.000000,87.157000,12.577,ok,0.0,
industrial-plants,plant01,nodiag,10,bia,122,122.000000,87.157000,0.295,ok,0.0,
industrial-plants,plant01,nodiag,10,bae,122,122.000000,87.157000,0.305,ok,0.0,
industrial-plants,plant01,nodiag,10,nbs,22383,122.000000,87.157000,25.851,ok,0.0,
industrial-plants,plant01,nodiag,10,gbfs,122,122.000000,87.157000,0.284,subopt,0.0,
industrial-plants,plant01,nodiag,11,astar,85,84.000000,65.069600,0.186,ok,0.0,
industrial-plants,plant01,nodiag,11,rastar,3325,84.000000,65.069600,2.918,ok,0.0,
industrial-plants,plant01,nodiag,11,mm,3646,84.000000,65.069600,4.454,ok,0.0,
industrial-plants,plant01,nodiag,11,bia,119,84.000000,65.069600,0.267,ok,0.0,
industrial-plants,plant01,nodiag,11,bae,119,84.000000,65.069600,0.281,ok,0.0,
industrial-plants,plant01,nodiag,11,nbs,8263,84.000000,65.069600,8.964,ok,0.0,
industrial-plants,plant01,nodiag,11,gbfs,120,84.000000,65.069600,0.276,subopt,0.0,
industrial-plants,plant01,nodiag,12,astar,861,140.000000,99.714800,0.894,ok,0.0,
industrial-plants,plant01,nodiag,12,rastar,519,140.000000,99.714800,0.726,ok,0.0,
industrial-plants,plant01,nodiag,12,mm,26524,140.000000,99.714800,33.407,ok,0.0,
industrial-plants,plant01,nodiag,12,bia,142,140.000000,99.714800,0.299,ok,0.0,
industrial-plants,plant01,nodiag,12,bae,142,140.000000,99.714800,0.316,ok,0.0,
industrial-plants,plant01,nodiag,12,nbs,60416,140.000000,99.714800,67.725,ok,0.0,
industrial-plants,plant01,nodiag,12,gbfs,142,140.000000,99.714800,0.322,subopt,0.0,
industrial-plants,plant01,nodiag,13,astar,120,119.000000,101.575000,0.258,ok,0.0,
industrial-plants,plant01,nodiag,13,rastar,120,119.000000,101.575000,0.252,ok,0.0,
industrial-plants,plant01,nodiag,13,mm,119,119.000000,101.575000,0.354,ok,0.0,
industrial-plants,plant01,nodiag,13,bia,119,119.000000,101.575000,0.269,ok,0.0,
industrial-plants,plant01,nodiag,13,bae,119,119.000000,101.575000,0.297,ok,0.0,
industrial-plants,plant01,nodiag,13,nbs,6190,119.000000,101.575000,7.229,ok,0.0,
industrial-plants,plant01,nodiag,13,gbfs,120,119.000000,101.575000,0.280,subopt,0.0,
industrial-plants,plant01,nodiag,14,astar,156,145.000000,104.403000,0.302,ok,0.0,
industrial-plants,plant01,nodiag,14,rastar,146,145.000000,104.403000,0.298,ok,0.0,
industrial-plants,plant01,nodiag,14,mm,145,145.000000,104.403000,0.426,ok,0.0,
industrial-plants,plant01,nodiag,14,bia,145,145.000000,104.403000,0.323,ok,0.0,
industrial-plants,plant01,nodiag,14,bae,145,145.000000,104.403000,0.344,ok,0.0,
