tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
plant01|w100,0,astar,274846,7031645,235.107596,235.108000,516.417,ok,45.7
plant01|w100,0,mm,0,0,0,235.108000,300000.000,timeout,225.7
plant01|w100,0,bae,154246,3904020,235.107596,235.108000,358.513,ok,25.3
plant01|w100,0,bia,352011,8991659,235.107596,235.108000,929.081,ok,45.4
plant01|w100,0,nbs,425704,10887341,235.107596,235.108000,982.587,ok,40.3
plant01|w100,1,astar,16726,390427,98.270620,98.270600,23.665,ok,3.0
plant01|w100,1,mm,40050,972411,98.270620,98.270600,24516.046,ok,19.0
plant01|w100,1,bae,38421,921398,98.270620,98.270600,67.621,ok,6.0
plant01|w100,1,bia,24371,578890,98.270620,98.270600,37.519,ok,3.0
plant01|w100,1,nbs,30234,726657,98.270620,98.270600,43.748,ok,4.0
plant01|w100,2,astar,86889,2124199,154.327115,154.327000,124.023,ok,11.8
plant01|w100,2,mm,0,0,0,154.327000,300000.000,timeout,60.0
plant01|w100,2,bae,131583,3241223,154.327115,154.327000,369.701,ok,19.1
plant01|w100,2,bia,138933,3419358,154.327115,154.327000,268.232,ok,21.6
plant01|w100,2,nbs,148120,3670213,154.327115,154.327000,228.496,ok,18.0
plant01|w100,3,astar,54640,1381833,171.944280,171.944000,76.712,ok,11.2
plant01|w100,3,mm,0,0,0,171.944000,300000.000,timeout,57.1
plant01|w100,3,bae,62928,1586243,171.944280,171.944000,124.712,ok,10.4
plant01|w100,3,bia,80793,2044880,171.944280,171.944000,158.303,ok,12.1
plant01|w100,3,nbs,102028,2589459,171.944280,171.944000,170.544,ok,10.3
plant01|w100,4,astar,100698,2534423,167.447535,167.448000,187.819,ok,13.8
plant01|w100,4,mm,0,0,0,167.448000,300000.000,timeout,59.5
plant01|w100,4,bae,57031,1437670,167.447535,167.448000,134.278,ok,10.8
plant01|w100,4,bia,123753,3117361,167.447535,167.448000,339.036,ok,20.5
plant01|w100,4,nbs,161864,4081459,167.447535,167.448000,321.451,ok,17.5
plant01|w100,5,astar,314904,8062405,203.992226,203.992000,673.534,ok,45.7
plant01|w100,5,mm,0,0,0,203.992000,300000.000,timeout,169.1
plant01|w100,5,bae,231664,5926378,203.992226,203.992000,679.586,ok,36.1
plant01|w100,5,bia,373885,9566178,203.992226,203.992000,1073.625,ok,45.9
plant01|w100,5,nbs,389866,9981658,203.992226,203.992000,853.016,ok,40.0
plant01|w100,6,astar,55181,1393372,160.709949,160.710000,85.925,ok,11.2
plant01|w100,6,mm,0,0,0,160.710000,300000.000,timeout,41.6
plant01|w100,6,bae,49004,1236638,160.709949,160.710000,91.276,ok,9.0
plant01|w100,6,bia,71763,1810830,160.709949,160.710000,118.800,ok,10.9
plant01|w100,6,nbs,92788,2342663,160.709949,160.710000,129.681,ok,10.4
plant01|w100,7,astar,65366,1675420,137.928687,137.929000,91.454,ok,11.2
plant01|w100,7,mm,0,0,0,137.929000,300000.000,timeout,36.6
plant01|w100,7,bae,31132,788857,137.928687,137.929000,57.246,ok,6.0
plant01|w100,7,bia,78207,2000597,137.928687,137.929000,126.838,ok,11.3
plant01|w100,7,nbs,85456,2189844,137.928687,137.929000,120.393,ok,10.4
plant01|w100,8,astar,93347,2341453,141.864419,141.864000,143.229,ok,12.8
plant01|w100,8,mm,0,0,0,141.864000,300000.000,timeout,50.6
plant01|w100,8,bae,97294,2450771,141.864419,141.864000,189.591,ok,14.0
plant01|w100,8,bia,136291,3430185,141.864419,141.864000,238.455,ok,20.9
plant01|w100,8,nbs,132688,3339429,141.864419,141.864000,204.616,ok,16.8
plant01|w100,9,astar,91496,2317915,193.107789,193.108000,131.806,ok,12.8
plant01|w100,9,mm,0,0,0,193.108000,300000.000,timeout,81.4
plant01|w100,9,bae,113583,2883363,193.107789,193.108000,280.413,ok,17.5
plant01|w100,9,bia,123273,3124302,193.107789,193.108000,298.500,ok,19.9
plant01|w100,9,nbs,151302,3841609,193.107789,193.108000,284.455,ok,16.7
plant01|w100,10,astar,99887,2543109,168.804139,168.804000,162.744,ok,13.8
plant01|w100,10,mm,0,0,0,168.804000,300000.000,timeout,51.1
plant01|w100,10,bae,147447,3748220,168.804139,168.804000,389.776,ok,21.8
plant01|w100,10,bia,158257,4023120,168.804139,168.804000,321.933,ok,19.8
plant01|w100,10,nbs,140054,3554662,168.804139,168.804000,236.890,ok,16.6
plant01|w100,11,astar,56791,1443383,107.686047,107.686000,90.546,ok,11.2
plant01|w100,11,mm,68110,1734320,107.686047,107.686000,278233.232,ok,27.6
plant01|w100,11,bae,74928,1906931,107.686047,107.686000,149.471,ok,11.4
plant01|w100,11,bia,81191,2064933,107.686047,107.686000,140.433,ok,11.7
plant01|w100,11,nbs,72048,1835652,107.686047,107.686000,114.234,ok,9.8
plant01|w100,12,astar,36014,911830,133.584084,133.584000,49.599,ok,6.6
plant01|w100,12,mm,48816,1241615,133.584084,133.584000,207336.965,ok,24.0
plant01|w100,12,bae,42127,1071648,133.584084,133.584000,76.537,ok,6.0
plant01|w100,12,bia,50757,1288030,133.584084,133.584000,81.322,ok,8.0
plant01|w100,12,nbs,54272,1379609,133.584084,133.584000,71.717,ok,6.0
plant01|w100,13,astar,43764,1096579,161.435632,161.436000,64.238,ok,6.6
plant01|w100,13,mm,64454,1626366,161.435632,161.436000,175792.048,ok,23.0
plant01|w100,13,bae,67294,1696760,161.435632,161.436000,127.408,ok,11.1
plant01|w100,13,bia,75915,1913942,161.435632,161.436000,132.137,ok,11.0
plant01|w100,13,nbs,71922,1819352,161.435632,161.436000,109.740,ok,9.9
plant01|w100,14,astar,128307,3293144,198.385067,198.385000,183.590,ok,23.2
plant01|w100,14,mm,0,0,0,198.385000,300000.000,timeout,40.6
plant01|w100,14,bae,127626,3246405,198.385067,198.385000,246.134,ok,20.7
plant01|w100,14,bia,205339,5252448,198.385067,198.385000,362.624,ok,25.6
plant01|w100,14,nbs,187910,4792744,198.385067,198.385000,273.580,ok,22.1
plant01|w100,15,astar,109228,2762381,147.959337,147.959000,171.008,ok,13.8
plant01|w100,15,mm,0,0,0,147.959000,300000.000,timeout,60.7
plant01|w100,15,bae,130889,3317877,147.959337,147.959000,393.055,ok,19.1
plant01|w100,15,bia,160237,4059004,147.959337,147.959000,397.832,ok,24.6
plant01|w100,15,nbs,160342,4066144,147.959337,147.959000,305.949,ok,17.8
plant01|w100,16,astar,104948,2617405,209.730348,209.730000,165.613,ok,14.8
plant01|w100,16,mm,0,0,0,209.730000,300000.000,timeout,97.7
plant01|w100,16,bae,125537,3118878,209.730348,209.730000,303.802,ok,20.9
plant01|w100,16,bia,159135,3974077,209.730348,209.730000,332.473,ok,21.4
plant01|w100,16,nbs,197458,4930713,209.730348,209.730000,326.145,ok,22.1
plant01|w100,17,astar,21430,521166,141.192024,141.192000,30.743,ok,4.0
plant01|w100,17,mm,0,0,0,141.192000,300000.000,timeout,35.9
plant01|w100,17,bae,20767,492722,141.192024,141.192000,36.252,ok,4.0
plant01|w100,17,bia,30749,751666,141.192024,141.192000,51.769,ok,5.0
plant01|w100,17,nbs,40428,998352,141.192024,141.192000,58.506,ok,4.0
plant01|w100,18,astar,88020,2220407,182.609637,182.610000,120.287,ok,12.8
plant01|w100,18,mm,0,0,0,182.610000,300000.000,timeout,40.8
plant01|w100,18,bae,58454,1472022,182.609637,182.610000,106.854,ok,10.0
plant01|w100,18,bia,117651,2959482,182.609637,182.610000,186.102,ok,19.1
plant01|w100,18,nbs,111818,2815535,182.609637,182.610000,159.340,ok,11.4
plant01|w100,19,astar,32171,806350,135.797287,135.797000,47.254,ok,6.6
plant01|w100,19,mm,59353,1492459,135.797287,135.797000,123663.595,ok,27.0
plant01|w100,19,bae,54533,1370149,135.797287,135.797000,100.926,ok,9.0
plant01|w100,19,bia,59911,1503778,135.797287,135.797000,100.125,ok,8.0
plant01|w100,19,nbs,62598,1572806,135.797287,135.797000,96.087,ok,8.0
plant01|w100,20,astar,246869,6290690,212.579903,212.580000,541.137,ok,44.0
plant01|w100,20,mm,0,0,0,212.580000,300000.000,timeout,112.6
plant01|w100,20,bae,44253,1106978,212.579903,212.580000,86.648,ok,9.3
plant01|w100,20,bia,313539,7992698,212.579903,212.580000,732.489,ok,41.4
plant01|w100,20,nbs,295470,7561870,212.579903,212.580000,496.647,ok,29.1
plant01|w100,21,astar,48819,1195112,151.681189,151.681000,67.504,ok,6.0
plant01|w100,21,mm,137971,3413071,151.681189,151.681000,907.995,ok,69.2
plant01|w100,21,bae,121933,2997969,151.681189,151.681000,247.475,ok,19.4
plant01|w100,21,bia,91677,2255842,151.681189,151.681000,154.995,ok,11.6
plant01|w100,21,nbs,92370,2275403,151.681189,151.681000,136.940,ok,9.9
plant01|w100,22,astar,88925,2271381,207.083016,207.083000,120.784,ok,12.4
plant01|w100,22,mm,0,0,0,207.083000,300000.000,timeout,74.8
plant01|w100,22,bae,98027,2484405,207.083016,207.083000,198.243,ok,13.3
plant01|w100,22,bia,160723,4098183,207.083016,207.083000,305.838,ok,18.9
plant01|w100,22,nbs,154094,3931916,207.083016,207.083000,237.709,ok,16.8
plant01|w100,23,astar,32909,815378,114.911636,114.912000,47.356,ok,5.6
plant01|w100,23,mm,43802,1088013,114.911636,114.912000,148196.261,ok,20.0
plant01|w100,23,bae,16663,408912,114.911636,114.912000,29.331,ok,2.0
plant01|w100,23,bia,40339,1001086,114.911636,114.912000,69.092,ok,6.0
plant01|w100,23,nbs,49412,1227547,114.911636,114.912000,67.636,ok,4.0
plant01|w100,24,astar,123199,3137081,144.347758,144.348000,186.590,ok,21.6
plant01|w100,24,mm,0,0,0,144.348000,300000.000,timeout,66.1
plant01|w100,24,bae,55990,1421748,144.347758,144.348000,118.803,ok,10.8
plant01|w100,24,bia,155767,3963094,144.347758,144.348000,337.389,ok,22.0
plant01|w100,24,nbs,170120,4336181,144.347758,144.348000,317.324,ok,16.8
plant01|w100,25,astar,100192,2515362,187.785578,187.786000,166.723,ok,12.9
plant01|w100,25,mm,0,0,0,187.786000,300000.000,timeout,101.6
plant01|w100,25,bae,184067,4619697,187.785578,187.786000,444.790,ok,24.4
plant01|w100,25,bia,172581,4329847,187.785578,187.786000,340.543,ok,22.2
plant01|w100,25,nbs,195960,4928919,187.785578,187.786000,329.266,ok,21.3
plant01|w100,26,astar,11167,282497,116.545853,116.546000,16.445,ok,2.0
plant01|w100,26,mm,21938,561419,116.545853,116.546000,8771.385,ok,10.0
plant01|w100,26,bae,1570,36911,116.545853,116.546000,3.404,ok,0.0
plant01|w100,26,bia,16491,418523,116.545853,116.546000,25.790,ok,2.0
plant01|w100,26,nbs,15630,396175,116.545853,116.546000,21.500,ok,1.0
plant01|w100,27,astar,80086,2036363,164.823272,164.823000,117.721,ok,12.4
plant01|w100,27,mm,0,0,0,164.823000,300000.000,timeout,56.6
plant01|w100,27,bae,64667,1649382,164.823272,164.823000,135.710,ok,9.3
plant01|w100,27,bia,118685,3012362,164.823272,164.823000,236.649,ok,17.2
plant01|w100,27,nbs,136656,3468125,164.823272,164.823000,227.505,ok,16.9
plant01|w100,28,astar,78213,1970850,162.031134,162.031000,118.942,ok,12.4
plant01|w100,28,mm,0,0,0,162.031000,300000.000,timeout,54.6
plant01|w100,28,bae,50798,1279799,162.031134,162.031000,124.160,ok,9.5
plant01|w100,28,bia,115327,2919377,162.031134,162.031000,290.993,ok,19.0
plant01|w100,28,nbs,124402,3150238,162.031134,162.031000,249.808,ok,10.4
plant01|w100,29,astar,63868,1594893,148.664138,148.664000,96.384,ok,12.4
plant01|w100,29,mm,0,0,0,148.664000,300000.000,timeout,53.1
plant01|w100,29,bae,95159,2376119,148.664138,148.664000,179.603,ok,13.0
plant01|w100,29,bia,82013,2046757,148.664138,148.664000,140.157,ok,10.0
plant01|w100,29,nbs,117572,2940557,148.664138,148.664000,177.621,ok,10.7
plant01|w100,30,astar,56772,1438162,176.469927,176.470000,82.040,ok,12.4
plant01|w100,30,mm,83986,2118583,176.469927,176.470000,543.161,ok,50.6
plant01|w100,30,bae,117847,2981706,176.469927,176.470000,209.709,ok,17.3
plant01|w100,30,bia,109439,2769699,176.469927,176.470000,178.410,ok,11.4
plant01|w100,30,nbs,98610,2490577,176.469927,176.470000,141.821,ok,10.6
plant01|w100,31,astar,82680,2097489,190.779752,190.780000,113.995,ok,12.3
plant01|w100,31,mm,0,0,0,190.780000,300000.000,timeout,35.4
plant01|w100,31,bae,31143,770298,190.779752,190.780000,58.223,ok,5.0
plant01|w100,31,bia,101617,2552788,190.779752,190.780000,174.910,ok,11.5
plant01|w100,31,nbs,84608,2132416,190.779752,190.780000,130.744,ok,9.3
plant01|w100,32,astar,59083,1451982,140.421497,140.421000,86.908,ok,12.3
plant01|w100,32,mm,0,0,0,140.421000,300000.000,timeout,40.2
plant01|w100,32,bae,56457,1375100,140.421497,140.421000,109.285,ok,8.0
plant01|w100,32,bia,74777,1833509,140.421497,140.421000,134.010,ok,9.4
plant01|w100,32,nbs,93214,2301337,140.421497,140.421000,141.572,ok,8.6
plant01|w100,33,astar,105206,2675265,190.712084,190.712000,154.269,ok,12.8
plant01|w100,33,mm,0,0,0,190.712000,300000.000,timeout,48.7
plant01|w100,33,bae,53353,1345765,190.712084,190.712000,128.089,ok,9.3
plant01|w100,33,bia,123255,3136903,190.712084,190.712000,304.045,ok,18.8
plant01|w100,33,nbs,144318,3676347,190.712084,190.712000,263.165,ok,16.8
plant01|w100,34,astar,29156,729875,142.502087,142.502000,44.177,ok,5.6
plant01|w100,34,mm,47017,1163775,142.502087,142.502000,206215.428,ok,22.0
plant01|w100,34,bae,43154,1074075,142.502087,142.502000,82.484,ok,5.0
plant01|w100,34,bia,49819,1237433,142.502087,142.502000,87.421,ok,6.0
plant01|w100,34,nbs,52940,1313410,142.502087,142.502000,84.595,ok,5.0
plant01|w100,35,astar,13539,340744,88.065481,88.065500,19.909,ok,2.0
plant01|w100,35,mm,18926,478606,88.065481,88.065500,8987.896,ok,9.0
plant01|w100,35,bae,13797,347058,88.065481,88.065500,24.046,ok,2.0
plant01|w100,35,bia,15719,395683,88.065481,88.065500,25.994,ok,2.0
plant01|w100,35,nbs,19568,495061,88.065481,88.065500,26.877,ok,1.0
plant01|w100,36,astar,15132,369844,118.937481,118.937000,24.124,ok,2.0
plant01|w100,36,mm,42138,1048572,118.937481,118.937000,354.116,ok,23.9
plant01|w100,36,bae,34292,849391,118.937481,118.937000,67.284,ok,4.0
plant01|w100,36,bia,29721,734178,118.937481,118.937000,54.521,ok,4.0
plant01|w100,36,nbs,35016,867054,118.937481,118.937000,58.288,ok,4.0
plant01|w100,37,astar,56714,1405901,124.333430,124.333000,84.157,ok,12.3
plant01|w100,37,mm,81198,2025945,124.333430,124.333000,268650.006,ok,31.8
plant01|w100,37,bae,103557,2584313,124.333430,124.333000,190.891,ok,11.5
plant01|w100,37,bia,104759,2609937,124.333430,124.333000,173.818,ok,11.2
plant01|w100,37,nbs,81356,2029923,124.333430,124.333000,119.135,ok,8.6
plant01|w100,38,astar,110023,2770866,194.808267,194.808000,179.467,ok,13.9
plant01|w100,38,mm,0,0,0,194.808000,300000.000,timeout,65.6
plant01|w100,38,bae,195145,4911574,194.808267,194.808000,468.572,ok,23.4
plant01|w100,38,bia,192657,4849230,194.808267,194.808000,406.506,ok,23.0
plant01|w100,38,nbs,176494,4444043,194.808267,194.808000,315.052,ok,19.6
plant01|w100,39,astar,99967,2512916,136.260176,136.260000,149.312,ok,12.9
plant01|w100,39,mm,0,0,0,136.260000,300000.000,timeout,64.0
plant01|w100,39,bae,152788,3860292,136.260176,136.260000,417.326,ok,22.7
plant01|w100,39,bia,134967,3398840,136.260176,136.260000,281.428,ok,18.7
plant01|w100,39,nbs,161768,4083388,136.260176,136.260000,280.216,ok,17.1
plant01|w100,40,astar,110735,2847580,211.573884,211.574000,145.050,ok,15.4
plant01|w100,40,mm,0,0,0,211.574000,300000.000,timeout,126.8
plant01|w100,40,bae,45752,1154663,211.573884,211.574000,85.563,ok,11.8
plant01|w100,40,bia,139391,3584787,211.573884,211.574000,234.839,ok,21.9
plant01|w100,40,nbs,182964,4711846,211.573884,211.574000,277.582,ok,22.1
plant01|w100,41,astar,83553,2095906,150.270911,150.271000,126.313,ok,12.4
plant01|w100,41,mm,0,0,0,150.271000,300000.000,timeout,45.1
plant01|w100,41,bae,69649,1733606,150.270911,150.271000,133.157,ok,11.5
plant01|w100,41,bia,114047,2859963,150.270911,150.271000,189.708,ok,17.1
plant01|w100,41,nbs,122382,3073062,150.270911,150.271000,181.151,ok,11.8
plant01|w100,42,astar,71656,1824901,129.491836,129.492000,98.755,ok,11.2
plant01|w100,42,mm,0,0,0,129.492000,300000.000,timeout,41.2
plant01|w100,42,bae,80491,2051510,129.491836,129.492000,148.252,ok,11.7
plant01|w100,42,bia,94007,2392089,129.491836,129.492000,153.212,ok,12.5
plant01|w100,42,nbs,92876,2365288,129.491836,129.492000,133.196,ok,9.7
plant01|w100,43,astar,32164,759984,153.459244,153.459000,42.014,ok,6.6
plant01|w100,43,mm,58761,1421865,153.459244,153.459000,86284.480,ok,25.7
plant01|w100,43,bae,26009,624894,153.459244,153.459000,49.756,ok,5.0
plant01|w100,43,bia,44115,1055648,153.459244,153.459000,70.272,ok,6.0
plant01|w100,43,nbs,52882,1275490,153.459244,153.459000,70.561,ok,5.0
plant01|w100,44,astar,126315,3119591,196.424949,196.425000,169.821,ok,23.0
plant01|w100,44,mm,0,0,0,196.425000,300000.000,timeout,70.1
plant01|w100,44,bae,83327,2024528,196.424949,196.425000,144.249,ok,12.3
plant01|w100,44,bia,147849,3631665,196.424949,196.425000,243.452,ok,23.0
plant01|w100,44,nbs,168746,4160766,196.424949,196.425000,237.092,ok,21.3
plant01|w100,45,astar,4796,109526,115.410569,115.411000,6.506,ok,1.0
plant01|w100,45,mm,48831,1231573,115.410569,115.411000,174.875,ok,26.1
plant01|w100,45,bae,56339,1416807,115.410569,115.411000,97.690,ok,9.7
plant01|w100,45,bia,9587,230128,115.410569,115.411000,15.898,ok,2.0
plant01|w100,45,nbs,38530,968290,115.410569,115.411000,57.793,ok,5.0
plant01|w100,46,astar,119308,2957972,201.706742,201.707000,173.413,ok,23.0
plant01|w100,46,mm,0,0,0,201.707000,300000.000,timeout,68.7
plant01|w100,46,bae,85035,2069906,201.706742,201.707000,144.308,ok,12.0
plant01|w100,46,bia,166475,4097912,201.706742,201.707000,260.219,ok,21.3
plant01|w100,46,nbs,184112,4525280,201.706742,201.707000,245.109,ok,18.3
plant01|w100,47,astar,36753,929497,127.906778,127.907000,53.367,ok,6.6
plant01|w100,47,mm,99193,2523065,127.906778,127.907000,481.085,ok,48.4
plant01|w100,47,bae,104678,2660963,127.906778,127.907000,183.025,ok,13.8
plant01|w100,47,bia,73477,1862188,127.906778,127.907000,123.691,ok,11.7
plant01|w100,47,nbs,80960,2061359,127.906778,127.907000,121.075,ok,10.8
plant01|w100,48,astar,66982,1717169,210.340037,210.340000,86.688,ok,11.2
plant01|w100,48,mm,0,0,0,210.340000,300000.000,timeout,45.6
plant01|w100,48,bae,41244,1049592,210.340037,210.340000,74.047,ok,7.0
plant01|w100,48,bia,93687,2400186,210.340037,210.340000,142.211,ok,12.6
plant01|w100,48,nbs,111694,2875051,210.340037,210.340000,145.871,ok,10.7
plant01|w100,49,astar,75654,1928909,172.620320,172.620000,105.924,ok,12.4
plant01|w100,49,mm,0,0,0,172.620000,300000.000,timeout,60.3
plant01|w100,49,bae,70048,1781708,172.620320,172.620000,131.236,ok,10.8
plant01|w100,49,bia,105767,2690725,172.620320,172.620000,176.695,ok,16.4
plant01|w100,49,nbs,140576,3575143,172.620320,172.620000,193.174,ok,16.3
plant01|w100,50,astar,96001,2448492,140.626688,140.627000,129.910,ok,13.4
plant01|w100,50,mm,0,0,0,140.627000,300000.000,timeout,50.4
plant01|w100,50,bae,47765,1211610,140.626688,140.627000,93.838,ok,9.7
plant01|w100,50,bia,122883,3129703,140.626688,140.627000,206.390,ok,18.8
plant01|w100,50,nbs,134596,3438144,140.626688,140.627000,197.067,ok,17.4
plant01|w100,51,astar,41468,1023940,107.676576,107.677000,56.736,ok,6.6
plant01|w100,51,mm,62340,1552799,107.676576,107.677000,28476.282,ok,23.8
plant01|w100,51,bae,74161,1844755,107.676576,107.677000,123.481,ok,10.0
plant01|w100,51,bia,75567,1876566,107.676576,107.677000,115.708,ok,9.7
plant01|w100,51,nbs,62302,1551700,107.676576,107.677000,88.107,ok,10.7
plant01|w100,52,astar,3996,85975,70.740115,70.740100,4.880,ok,1.0
plant01|w100,52,mm,10946,255544,70.740115,70.740100,27.021,ok,5.0
plant01|w100,52,bae,9761,223564,70.740115,70.740100,15.891,ok,2.0
plant01|w100,52,bia,7961,181075,70.740115,70.740100,11.923,ok,2.0
plant01|w100,52,nbs,8196,188508,70.740115,70.740100,11.412,ok,2.0
plant01|w100,53,astar,45287,1164503,172.634024,172.634000,61.432,ok,6.6
plant01|w100,53,mm,63020,1602810,172.634024,172.634000,264939.908,ok,32.0
plant01|w100,53,bae,81694,2093849,172.634024,172.634000,137.353,ok,11.7
plant01|w100,53,bia,85457,2191106,172.634024,172.634000,129.434,ok,10.7
plant01|w100,53,nbs,76240,1944199,172.634024,172.634000,101.539,ok,8.6
plant01|w100,54,astar,71281,1800812,195.908236,195.908000,96.480,ok,11.2
plant01|w100,54,mm,0,0,0,195.908000,300000.000,timeout,55.3
plant01|w100,54,bae,23881,582417,195.908236,195.908000,44.662,ok,5.0
plant01|w100,54,bia,95885,2434488,195.908236,195.908000,151.983,ok,12.7
plant01|w100,54,nbs,124536,3145346,195.908236,195.908000,167.076,ok,12.2
plant01|w100,55,astar,70340,1794250,186.997813,186.998000,95.507,ok,12.4
plant01|w100,55,mm,0,0,0,186.998000,300000.000,timeout,38.9
plant01|w100,55,bae,27387,695946,186.997813,186.998000,53.481,ok,5.0
plant01|w100,55,bia,91235,2329956,186.997813,186.998000,152.148,ok,12.3
plant01|w100,55,nbs,99848,2544900,186.997813,186.998000,138.441,ok,10.7
plant01|w100,56,astar,160088,4051328,157.960118,157.960000,232.879,ok,24.6
plant01|w100,56,mm,0,0,0,157.960000,300000.000,timeout,107.3
plant01|w100,56,bae,107441,2692041,157.960118,157.960000,201.467,ok,17.5
plant01|w100,56,bia,207959,5242056,157.960118,157.960000,355.317,ok,26.1
plant01|w100,56,nbs,242108,6121901,157.960118,157.960000,356.442,ok,23.3
plant01|w100,57,astar,117699,3004144,133.239725,133.240000,166.438,ok,23.0
plant01|w100,57,mm,0,0,0,133.240000,300000.000,timeout,64.9
plant01|w100,57,bae,121762,3107747,133.239725,133.240000,232.347,ok,20.6
plant01|w100,57,bia,173411,4419212,133.239725,133.240000,296.844,ok,24.6
plant01|w100,57,nbs,160178,4090586,133.239725,133.240000,242.058,ok,16.4
plant01|w100,58,astar,122638,3083252,194.392789,194.393000,175.046,ok,23.0
plant01|w100,58,mm,0,0,0,194.393000,300000.000,timeout,47.3
plant01|w100,58,bae,103837,2605757,194.392789,194.393000,183.119,ok,17.1
plant01|w100,58,bia,149171,3749372,194.392789,194.393000,254.863,ok,23.3
plant01|w100,58,nbs,172034,4325156,194.392789,194.393000,251.452,ok,22.6
plant01|w100,59,astar,35318,883203,193.574420,193.574000,52.196,ok,6.7
plant01|w100,59,mm,0,0,0,193.574000,300000.000,timeout,34.0
plant01|w100,59,bae,53191,1329647,193.574420,193.574000,96.249,ok,10.4
plant01|w100,59,bia,64097,1610968,193.574420,193.574000,109.968,ok,9.7
plant01|w100,59,nbs,66684,1675414,193.574420,193.574000,92.144,ok,8.6
plant01|w100,60,astar,64689,1632983,161.344114,161.344000,91.156,ok,10.2
plant01|w100,60,mm,0,0,0,161.344000,300000.000,timeout,36.4
plant01|w100,60,bae,49597,1248419,161.344114,161.344000,90.623,ok,8.3
plant01|w100,60,bia,76949,1935016,161.344114,161.344000,123.135,ok,10.4
plant01|w100,60,nbs,101226,2562477,161.344114,161.344000,137.183,ok,9.3
plant01|w100,61,astar,151358,3850586,142.427568,142.428000,231.535,ok,22.0
plant01|w100,61,mm,0,0,0,142.428000,300000.000,timeout,74.0
plant01|w100,61,bae,154080,3923372,142.427568,142.428000,333.525,ok,24.4
