tag,instance,alg,expanded,generated,cost,optimal,time_ms,status
plant01|w020,10,astar,356960,8919465,87.157000,87.157000,1590.169,ok
plant01|w020,10,rastar,387622,9707838,87.157000,87.157000,1831.366,ok
plant01|w020,10,mm,0,0,0,87.157000,90000.000,timeout
plant01|w020,10,bia,551723,13805683,87.157000,87.157000,4972.973,ok
plant01|w020,10,bae,172530,4297697,87.157000,87.157000,1495.153,ok
plant01|w020,10,nbs,227662,5673702,87.157000,87.157000,1048.314,ok
plant01|w020,11,astar,188994,4737329,65.069610,65.069600,826.881,ok
plant01|w020,11,rastar,304376,7770872,65.069610,65.069600,1633.027,ok
plant01|w020,11,mm,0,0,0,65.069600,90000.000,timeout
plant01|w020,11,bia,290653,7342679,65.069610,65.069600,2715.582,ok
plant01|w020,11,bae,86134,2163773,65.069610,65.069600,754.410,ok
plant01|w020,11,nbs,108430,2723508,65.069610,65.069600,396.816,ok
plant01|w020,12,astar,803524,20367867,99.714755,99.714800,5087.794,ok
plant01|w020,12,rastar,701811,17659039,99.714755,99.714800,4568.317,ok
plant01|w020,12,mm,0,0,0,99.714800,90000.000,timeout
plant01|w020,12,bia,1073548,27074379,99.714755,99.714800,11604.088,ok
plant01|w020,12,bae,301105,7602757,99.714755,99.714800,2891.902,ok
plant01|w020,12,nbs,403330,10177988,99.714755,99.714800,2213.144,ok
plant01|w020,13,astar,987280,25202801,101.575342,101.575000,6078.093,ok
plant01|w020,13,rastar,656138,16488221,101.575342,101.575000,3544.376,ok
plant01|w020,13,mm,0,0,0,101.575000,90000.000,timeout
plant01|w020,13,bia,965278,24392213,101.575342,101.575000,10023.712,ok
plant01|w020,13,bae,367789,9343438,101.575342,101.575000,4147.204,ok
plant01|w020,13,nbs,444404,11261779,101.575342,101.575000,2594.155,ok
plant01|w020,14,astar,689239,17401491,104.403040,104.403000,4063.617,ok
plant01|w020,14,rastar,853030,21636200,104.403040,104.403000,5093.231,ok
plant01|w020,14,mm,0,0,0,104.403000,90000.000,timeout
plant01|w020,14,bia,1064487,26928161,104.403040,104.403000,11072.721,ok
plant01|w020,14,bae,335414,8483340,104.403040,104.403000,3362.396,ok
plant01|w020,14,nbs,426690,10781195,104.403040,104.403000,2410.062,ok
plant01|w020,15,astar,1471836,37203536,126.375009,126.375000,9775.976,ok
plant01|w020,15,rastar,841834,21262970,126.375009,126.375000,4657.546,ok
plant01|w020,15,mm,0,0,0,126.375000,90000.000,timeout
plant01|w020,15,bia,1244822,31533258,126.375009,126.375000,13242.287,ok
plant01|w020,15,bae,510316,12871408,126.375009,126.375000,5295.140,ok
plant01|w020,15,nbs,606726,15303811,126.375009,126.375000,3509.038,ok
