instance,cstar,fwd_cand,bwd_cand,mvc
10,87.157000,260772,308701,233915
11,65.069610,144865,211974,112169
12,99.714755,606296,582724,416106
13,101.575342,782858,544804,439994
14,104.403040,525610,683443,432154
15,126.375009,1201365,696946,589713
