tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
plant01|w050,0,astar,1718776,43351040,235.107596,235.108000,5812.614,ok,197.3
plant01|w050,0,mm,0,0,0,235.108000,300000.000,timeout,381.4
plant01|w050,0,bae,1280295,32351330,235.107596,235.108000,8460.617,ok,174.1
plant01|w050,0,bia,2045684,51491408,235.107596,235.108000,11798.133,ok,213.8
plant01|w050,0,nbs,1626686,41042944,235.107596,235.108000,6934.599,ok,175.7
plant01|w050,1,astar,250168,6283050,98.270620,98.270600,511.648,ok,45.4
plant01|w050,1,mm,0,0,0,98.270600,300000.000,timeout,78.6
plant01|w050,1,bae,166853,4177310,98.270620,98.270600,534.522,ok,27.8
plant01|w050,1,bia,395263,9961374,98.270620,98.270600,1471.178,ok,47.1
plant01|w050,1,nbs,308482,7783604,98.270620,98.270600,811.625,ok,34.7
plant01|w050,2,astar,682242,17155250,154.327115,154.327000,2454.395,ok,89.8
plant01|w050,2,mm,0,0,0,154.327000,300000.000,timeout,186.7
plant01|w050,2,bae,395724,9837900,154.327115,154.327000,2024.978,ok,60.3
plant01|w050,2,bia,1007427,25422037,154.327115,154.327000,6387.428,ok,133.6
plant01|w050,2,nbs,739096,18520570,154.327115,154.327000,3450.998,ok,86.2
plant01|w050,3,astar,967410,24389383,171.944280,171.944000,3885.850,ok,111.3
plant01|w050,3,mm,0,0,0,171.944000,300000.000,timeout,253.4
plant01|w050,3,bae,644938,16234698,171.944280,171.944000,3662.664,ok,87.3
plant01|w050,3,bia,1362503,34399384,171.944280,171.944000,8817.689,ok,155.0
plant01|w050,3,nbs,1041638,26233048,171.944280,171.944000,4310.031,ok,133.4
plant01|w050,4,astar,1201469,30374422,167.447535,167.448000,4809.030,ok,174.0
plant01|w050,4,mm,0,0,0,167.448000,300000.000,timeout,326.6
plant01|w050,4,bae,729169,18391390,167.447535,167.448000,3805.219,ok,107.4
plant01|w050,4,bia,1607032,40588134,167.447535,167.448000,9118.506,ok,177.2
plant01|w050,4,nbs,1200968,30276134,167.447535,167.448000,5102.461,ok,131.3
plant01|w050,5,astar,1494843,37854712,203.992226,203.992000,4444.575,ok,182.8
plant01|w050,5,mm,0,0,0,203.992000,300000.000,timeout,370.5
plant01|w050,5,bae,1124294,28463697,203.992226,203.992000,7776.549,ok,160.6
plant01|w050,5,bia,1897611,47927300,203.992226,203.992000,12791.900,ok,203.3
plant01|w050,5,nbs,1537896,38809200,203.992226,203.992000,7852.219,ok,172.4
plant01|w050,6,astar,747948,18804619,160.709949,160.710000,2398.916,ok,94.0
plant01|w050,6,mm,0,0,0,160.710000,300000.000,timeout,198.0
plant01|w050,6,bae,433096,10839733,160.709949,160.710000,1963.784,ok,62.7
plant01|w050,6,bia,1095673,27639482,160.709949,160.710000,5668.274,ok,135.9
plant01|w050,6,nbs,787820,19795286,160.709949,160.710000,2972.088,ok,88.1
plant01|w050,7,astar,1019303,25995288,137.928687,137.929000,4387.849,ok,174.0
plant01|w050,7,mm,0,0,0,137.929000,300000.000,timeout,236.5
plant01|w050,7,bae,532250,13561488,137.928687,137.929000,2644.589,ok,82.3
plant01|w050,7,bia,1156404,29442130,137.928687,137.929000,6291.234,ok,135.0
plant01|w050,7,nbs,919886,23413425,137.928687,137.929000,4219.819,ok,99.3
plant01|w050,8,astar,590472,14840948,141.864419,141.864000,1518.106,ok,88.2
plant01|w050,8,mm,0,0,0,141.864000,300000.000,timeout,214.0
plant01|w050,8,bae,423037,10682414,141.864419,141.864000,1920.925,ok,62.4
plant01|w050,8,bia,872089,22092039,141.864419,141.864000,4126.620,ok,100.4
plant01|w050,8,nbs,736396,18655384,141.864419,141.864000,2675.206,ok,86.6
plant01|w050,9,astar,1498841,37891076,193.107789,193.108000,5067.163,ok,185.0
plant01|w050,9,mm,0,0,0,193.108000,300000.000,timeout,392.4
plant01|w050,9,bae,1085608,27437921,193.107789,193.108000,6203.916,ok,157.7
plant01|w050,9,bia,1970451,49700907,193.107789,193.108000,11060.462,ok,211.0
plant01|w050,9,nbs,1578806,39789817,193.107789,193.108000,6890.204,ok,172.4
plant01|w050,10,astar,877309,22081966,168.804139,168.804000,2572.672,ok,102.7
plant01|w050,10,mm,0,0,0,168.804000,300000.000,timeout,238.6
plant01|w050,10,bae,563858,14191426,168.804139,168.804000,2998.807,ok,83.6
plant01|w050,10,bia,1309869,33024624,168.804139,168.804000,7080.116,ok,138.6
plant01|w050,10,nbs,964136,24263716,168.804139,168.804000,3783.554,ok,108.9
plant01|w050,11,astar,486372,12403595,107.686047,107.686000,1491.274,ok,57.2
plant01|w050,11,mm,0,0,0,107.686000,300000.000,timeout,104.6
plant01|w050,11,bae,285768,7279828,107.686047,107.686000,1285.289,ok,42.6
plant01|w050,11,bia,668320,16982660,107.686047,107.686000,3150.643,ok,77.0
plant01|w050,11,nbs,477016,12094562,107.686047,107.686000,1706.536,ok,51.5
plant01|w050,12,astar,738044,18702958,133.584084,133.584000,2616.307,ok,94.0
plant01|w050,12,mm,0,0,0,133.584000,300000.000,timeout,178.2
plant01|w050,12,bae,426445,10821794,133.584084,133.584000,2708.839,ok,61.9
plant01|w050,12,bia,973454,24641914,133.584084,133.584000,6374.414,ok,106.7
plant01|w050,12,nbs,728490,18406969,133.584084,133.584000,3922.489,ok,84.6
plant01|w050,13,astar,997478,25280541,161.435632,161.436000,4328.183,ok,114.9
plant01|w050,13,mm,0,0,0,161.436000,300000.000,timeout,217.7
plant01|w050,13,bae,562711,14179334,161.435632,161.436000,2568.071,ok,81.7
plant01|w050,13,bia,1379063,34880788,161.435632,161.436000,6561.400,ok,155.0
plant01|w050,13,nbs,912050,22982776,161.435632,161.436000,3111.919,ok,98.8
plant01|w050,14,astar,1421727,35848608,198.385067,198.385000,4479.920,ok,178.1
plant01|w050,14,mm,0,0,0,198.385000,300000.000,timeout,318.9
plant01|w050,14,bae,741420,18550643,198.385067,198.385000,4007.934,ok,109.2
plant01|w050,14,bia,1593786,40157117,198.385067,198.385000,8947.479,ok,177.0
plant01|w050,14,nbs,1225746,30830410,198.385067,198.385000,5104.544,ok,138.1
plant01|w050,15,astar,682749,17245654,147.959337,147.959000,1785.794,ok,89.1
plant01|w050,15,mm,0,0,0,147.959000,300000.000,timeout,225.8
plant01|w050,15,bae,504570,12809912,147.959337,147.959000,2725.052,ok,82.0
plant01|w050,15,bia,965941,24502676,147.959337,147.959000,5475.717,ok,132.8
plant01|w050,15,nbs,823466,20879195,147.959337,147.959000,3464.350,ok,92.0
plant01|w050,16,astar,1492787,37669714,209.730348,209.730000,5419.706,ok,182.5
plant01|w050,16,mm,0,0,0,209.730000,300000.000,timeout,368.8
plant01|w050,16,bae,1010041,25369315,209.730348,209.730000,5526.129,ok,163.2
plant01|w050,16,bia,1913773,48249813,209.730348,209.730000,10781.802,ok,205.2
plant01|w050,16,nbs,1434900,36090532,209.730348,209.730000,5981.073,ok,169.6
plant01|w050,17,astar,443924,11083829,141.192024,141.192000,956.533,ok,53.5
plant01|w050,17,mm,0,0,0,141.192000,300000.000,timeout,124.5
plant01|w050,17,bae,251073,6196405,141.192024,141.192000,831.969,ok,46.6
plant01|w050,17,bia,671741,16837760,141.192024,141.192000,3185.723,ok,76.9
plant01|w050,17,nbs,468400,11667469,141.192024,141.192000,1318.013,ok,50.8
plant01|w050,18,astar,1138603,28756735,182.609637,182.610000,3660.233,ok,173.9
plant01|w050,18,mm,0,0,0,182.610000,300000.000,timeout,294.2
plant01|w050,18,bae,665876,16727099,182.609637,182.610000,4030.864,ok,100.0
plant01|w050,18,bia,1582366,39987761,182.609637,182.610000,9549.989,ok,176.1
plant01|w050,18,nbs,1168768,29457325,182.609637,182.610000,5467.657,ok,129.9
plant01|w050,19,astar,605401,15209041,135.797287,135.797000,2212.002,ok,88.8
plant01|w050,19,mm,0,0,0,135.797000,300000.000,timeout,174.1
plant01|w050,19,bae,401356,10100123,135.797287,135.797000,1995.806,ok,60.0
plant01|w050,19,bia,907127,22878755,135.797287,135.797000,4428.316,ok,100.7
plant01|w050,19,nbs,699828,17604729,135.797287,135.797000,2804.352,ok,84.0
plant01|w050,20,astar,1380803,34819441,212.579903,212.580000,4293.745,ok,173.8
plant01|w050,20,mm,0,0,0,212.580000,300000.000,timeout,369.3
plant01|w050,20,bae,1043016,26320661,212.579903,212.580000,5706.849,ok,174.1
plant01|w050,20,bia,1796825,45285622,212.579903,212.580000,9488.903,ok,194.7
plant01|w050,20,nbs,1473596,37122622,212.579903,212.580000,5710.705,ok,165.6
plant01|w050,21,astar,775628,19584820,151.681189,151.681000,2431.912,ok,92.9
plant01|w050,21,mm,0,0,0,151.681000,300000.000,timeout,180.6
plant01|w050,21,bae,440838,11014778,151.681189,151.681000,1652.499,ok,63.8
plant01|w050,21,bia,1055987,26638601,151.681189,151.681000,4393.497,ok,136.1
plant01|w050,21,nbs,766470,19238563,151.681189,151.681000,2514.912,ok,87.7
plant01|w050,22,astar,1578987,39802082,207.083016,207.083000,5254.645,ok,186.6
plant01|w050,22,mm,0,0,0,207.083000,300000.000,timeout,395.4
plant01|w050,22,bae,1093380,27575656,207.083016,207.083000,8012.696,ok,161.7
plant01|w050,22,bia,1969424,49631654,207.083016,207.083000,11704.703,ok,206.9
plant01|w050,22,nbs,1578664,39826026,207.083016,207.083000,7042.947,ok,172.8
plant01|w050,23,astar,357266,8972614,114.911636,114.912000,1047.692,ok,46.9
plant01|w050,23,mm,0,0,0,114.912000,300000.000,timeout,110.1
plant01|w050,23,bae,238742,5980409,114.911636,114.912000,708.890,ok,41.1
plant01|w050,23,bia,528171,13266798,114.911636,114.912000,1778.064,ok,70.2
plant01|w050,23,nbs,432094,10845730,114.911636,114.912000,1316.199,ok,49.6
plant01|w050,24,astar,949227,24097910,144.347758,144.348000,3486.417,ok,111.2
plant01|w050,24,mm,0,0,0,144.348000,300000.000,timeout,245.6
plant01|w050,24,bae,590535,14965656,144.347758,144.348000,2861.921,ok,86.9
plant01|w050,24,bia,1139892,28894296,144.347758,144.348000,4798.641,ok,134.5
plant01|w050,24,nbs,951218,24101024,144.347758,144.348000,3045.182,ok,101.4
plant01|w050,25,astar,1273006,32213584,187.785578,187.786000,3270.498,ok,173.9
plant01|w050,25,mm,0,0,0,187.786000,300000.000,timeout,331.7
plant01|w050,25,bae,887147,22368089,187.785578,187.786000,4695.768,ok,124.0
plant01|w050,25,bia,1591249,40204582,187.785578,187.786000,7503.891,ok,176.7
plant01|w050,25,nbs,1278918,32247140,187.785578,187.786000,4642.327,ok,137.2
plant01|w050,26,astar,520487,13184067,116.545853,116.546000,1585.233,ok,88.5
plant01|w050,26,mm,0,0,0,116.546000,300000.000,timeout,128.1
plant01|w050,26,bae,274082,6917983,116.545853,116.546000,844.147,ok,43.5
plant01|w050,26,bia,719340,18212387,116.545853,116.546000,3101.246,ok,87.2
plant01|w050,26,nbs,522694,13194875,116.545853,116.546000,1556.700,ok,67.0
plant01|w050,27,astar,1111377,28144112,164.823272,164.823000,3390.223,ok,173.9
plant01|w050,27,mm,0,0,0,164.823000,300000.000,timeout,266.0
plant01|w050,27,bae,673517,17063153,164.823272,164.823000,3643.906,ok,103.7
plant01|w050,27,bia,1456949,36858289,164.823272,164.823000,7327.713,ok,171.0
plant01|w050,27,nbs,1047066,26497745,164.823272,164.823000,3382.796,ok,132.5
plant01|w050,28,astar,1159368,29336440,162.031134,162.031000,3124.814,ok,174.0
plant01|w050,28,mm,0,0,0,162.031000,300000.000,timeout,269.2
plant01|w050,28,bae,704940,17809500,162.031134,162.031000,4249.605,ok,102.9
plant01|w050,28,bia,1529338,38661083,162.031134,162.031000,9105.003,ok,173.8
plant01|w050,28,nbs,1109710,28031972,162.031134,162.031000,4901.410,ok,131.9
plant01|w050,29,astar,630094,15821485,148.664138,148.664000,2197.746,ok,88.2
plant01|w050,29,mm,0,0,0,148.664000,300000.000,timeout,205.0
plant01|w050,29,bae,428317,10724398,148.664138,148.664000,1989.488,ok,61.8
plant01|w050,29,bia,922429,23239311,148.664138,148.664000,4733.445,ok,101.2
plant01|w050,29,nbs,717892,18033603,148.664138,148.664000,2783.945,ok,83.2
