tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
Parker|w050,0,astar,3035640,64160231,571.656894,571.657000,7218.783,ok,375.3
Parker|w050,0,mm,0,0,0,571.657000,300000.000,timeout,580.4
Parker|w050,0,bae,1344572,28550211,571.656894,571.657000,4993.628,ok,192.6
Parker|w050,0,bia,4564721,95658214,571.656894,571.657000,19976.388,ok,536.8
Parker|w050,0,nbs,2216916,46700126,571.656894,571.657000,5889.663,ok,262.0
Parker|w050,1,astar,5583909,116825347,670.628915,670.629000,16207.448,ok,694.6
Parker|w050,1,mm,0,0,0,670.629000,300000.000,timeout,1297.0
Parker|w050,1,bae,3835871,81391987,670.628915,670.629000,19546.923,ok,560.8
Parker|w050,1,bia,7530993,157492368,670.628915,670.629000,34342.839,ok,792.7
Parker|w050,1,nbs,4965104,105145841,670.628915,670.629000,17376.815,ok,521.5
Parker|w050,2,astar,6058640,126710793,749.507521,749.508000,18819.365,ok,737.2
Parker|w050,2,mm,0,0,0,749.508000,300000.000,timeout,809.6
Parker|w050,2,bae,2310401,48229800,749.507521,749.508000,9354.156,ok,344.4
Parker|w050,2,bia,6782859,141494065,749.507521,749.508000,29400.314,ok,728.1
Parker|w050,2,nbs,3424800,71633450,749.507521,749.508000,9073.541,ok,349.0
Parker|w050,3,astar,3328762,70098940,464.206398,464.206000,11768.375,ok,391.4
Parker|w050,3,mm,0,0,0,464.206000,300000.000,timeout,657.5
Parker|w050,3,bae,1501483,31271076,464.206398,464.206000,6269.521,ok,221.4
Parker|w050,3,bia,4482347,93699027,464.206398,464.206000,19076.157,ok,536.7
Parker|w050,3,nbs,2519450,52539466,464.206398,464.206000,7832.322,ok,278.3
Parker|w050,4,astar,6627409,138907134,660.274841,660.275000,25960.514,ok,761.5
Parker|w050,4,mm,0,0,0,660.275000,300000.000,timeout,1127.4
Parker|w050,4,bae,3267602,68409849,660.274841,660.275000,15939.615,ok,464.2
Parker|w050,4,bia,8075182,168214577,660.274841,660.275000,37708.106,ok,845.3
Parker|w050,4,nbs,4549212,95247451,660.274841,660.275000,14099.717,ok,519.7
Parker|w050,5,astar,6335101,133061532,581.707266,581.707000,24398.843,ok,737.9
Parker|w050,5,mm,0,0,0,581.707000,300000.000,timeout,916.5
Parker|w050,5,bae,2396608,51043192,581.707266,581.707000,11220.109,ok,346.6
Parker|w050,5,bia,5392696,113096190,581.707266,581.707000,25667.135,ok,552.1
Parker|w050,5,nbs,3303596,69645101,581.707266,581.707000,8786.930,ok,357.3
Parker|w050,6,astar,5730686,120022140,682.690996,682.691000,20845.125,ok,694.2
Parker|w050,6,mm,0,0,0,682.691000,300000.000,timeout,982.8
Parker|w050,6,bae,2923536,61619408,682.690996,682.691000,14570.197,ok,439.8
Parker|w050,6,bia,7203717,150178660,682.690996,682.691000,31506.992,ok,763.8
Parker|w050,6,nbs,4098846,86051953,682.690996,682.691000,13216.368,ok,413.7
Parker|w050,7,astar,1516907,32189300,400.388654,400.389000,3128.328,ok,190.5
Parker|w050,7,mm,0,0,0,400.389000,300000.000,timeout,391.5
Parker|w050,7,bae,931280,20044880,400.388654,400.389000,3197.398,ok,146.2
Parker|w050,7,bia,2044538,43080664,400.388654,400.389000,6395.752,ok,219.7
Parker|w050,7,nbs,1510878,32220343,400.388654,400.389000,3622.257,ok,177.5
Parker|w050,8,astar,861560,18350651,315.306903,315.307000,1442.456,ok,107.8
Parker|w050,8,mm,0,0,0,315.307000,300000.000,timeout,258.6
Parker|w050,8,bae,632278,13265829,315.306903,315.307000,1901.694,ok,94.8
Parker|w050,8,bia,1312103,27694482,315.306903,315.307000,3337.542,ok,142.3
Parker|w050,8,nbs,1013160,21246403,315.306903,315.307000,2262.237,ok,109.7
Parker|w050,9,astar,3403021,71253121,539.221069,539.221000,9957.119,ok,395.4
Parker|w050,9,mm,0,0,0,539.221000,300000.000,timeout,868.0
Parker|w050,9,bae,2368458,50339052,539.221069,539.221000,10214.718,ok,347.2
Parker|w050,9,bia,5341581,111849643,539.221069,539.221000,22234.385,ok,545.7
Parker|w050,9,nbs,3471254,73057457,539.221069,539.221000,10287.789,ok,372.0
Parker|w050,10,astar,5274170,110324791,623.818997,623.819000,13067.392,ok,694.6
Parker|w050,10,mm,0,0,0,623.819000,300000.000,timeout,1278.6
Parker|w050,10,bae,3607299,76514111,623.818997,623.819000,19507.108,ok,544.8
Parker|w050,10,bia,7427989,155347235,623.818997,623.819000,30936.439,ok,783.8
Parker|w050,10,nbs,4859418,102805141,623.818997,623.819000,12557.589,ok,526.7
