tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
plant01|w080,0,astar,1056025,26735640,235.107596,235.108000,4312.470,ok,173.8
plant01|w080,0,mm,0,0,0,235.108000,300000.000,timeout,398.8
plant01|w080,0,bae,737131,18667434,235.107596,235.108000,5064.220,ok,113.1
plant01|w080,0,bia,1410217,35680358,235.107596,235.108000,8768.289,ok,169.7
plant01|w080,0,nbs,1468154,37127210,235.107596,235.108000,7139.053,ok,175.2
plant01|w080,1,astar,72441,1768818,98.270620,98.270600,118.969,ok,13.4
plant01|w080,1,mm,0,0,0,98.270600,300000.000,timeout,34.0
plant01|w080,1,bae,77427,1906407,98.270620,98.270600,198.938,ok,13.6
plant01|w080,1,bia,113387,2801628,98.270620,98.270600,241.393,ok,17.8
plant01|w080,1,nbs,127846,3169728,98.270620,98.270600,263.596,ok,14.5
plant01|w080,2,astar,221391,5442463,154.327115,154.327000,450.315,ok,27.6
plant01|w080,2,mm,0,0,0,154.327000,300000.000,timeout,108.9
plant01|w080,2,bae,201888,4976582,154.327115,154.327000,847.870,ok,31.9
plant01|w080,2,bia,352671,8776807,154.327115,154.327000,1271.505,ok,45.1
plant01|w080,2,nbs,375804,9360848,154.327115,154.327000,1304.676,ok,47.9
plant01|w080,3,astar,342934,8641599,171.944280,171.944000,1059.367,ok,46.6
plant01|w080,3,mm,0,0,0,171.944000,300000.000,timeout,160.1
plant01|w080,3,bae,276950,6999602,171.944280,171.944000,1405.127,ok,44.4
plant01|w080,3,bia,528343,13358395,171.944280,171.944000,2466.992,ok,68.3
plant01|w080,3,nbs,603886,15272744,171.944280,171.944000,2391.373,ok,72.2
plant01|w080,4,astar,482376,12205282,167.447535,167.448000,1530.824,ok,57.4
plant01|w080,4,mm,0,0,0,167.448000,300000.000,timeout,175.8
plant01|w080,4,bae,339715,8567656,167.447535,167.448000,1844.118,ok,55.8
plant01|w080,4,bia,638230,16128736,167.447535,167.448000,3144.829,ok,68.2
plant01|w080,4,nbs,655628,16571821,167.447535,167.448000,2673.380,ok,70.3
plant01|w080,5,astar,858358,21814932,203.992226,203.992000,3198.083,ok,101.7
plant01|w080,5,mm,0,0,0,203.992000,300000.000,timeout,282.9
plant01|w080,5,bae,675260,17160949,203.992226,203.992000,4495.186,ok,106.6
plant01|w080,5,bia,1123767,28507983,203.992226,203.992000,6337.263,ok,134.3
plant01|w080,5,nbs,1169560,29657116,203.992226,203.992000,5414.640,ok,138.4
plant01|w080,6,astar,270415,6763923,160.709949,160.710000,604.163,ok,45.0
plant01|w080,6,mm,0,0,0,160.710000,300000.000,timeout,114.9
plant01|w080,6,bae,207866,5208937,160.709949,160.710000,818.564,ok,31.8
plant01|w080,6,bia,401431,10068593,160.709949,160.710000,1489.099,ok,46.2
plant01|w080,6,nbs,439842,11038296,160.709949,160.710000,1485.847,ok,50.8
plant01|w080,7,astar,328197,8417707,137.928687,137.929000,1075.972,ok,46.6
plant01|w080,7,mm,0,0,0,137.929000,300000.000,timeout,105.5
plant01|w080,7,bae,199314,5094271,137.928687,137.929000,934.546,ok,31.9
plant01|w080,7,bia,424102,10836082,137.928687,137.929000,2016.546,ok,47.2
plant01|w080,7,nbs,427400,10925359,137.928687,137.929000,1722.941,ok,49.2
plant01|w080,8,astar,270742,6779473,141.864419,141.864000,683.752,ok,45.0
plant01|w080,8,mm,0,0,0,141.864000,300000.000,timeout,117.9
plant01|w080,8,bae,214129,5390387,141.864419,141.864000,1128.191,ok,35.0
plant01|w080,8,bia,368751,9289422,141.864419,141.864000,1706.327,ok,45.1
plant01|w080,8,nbs,446444,11299444,141.864419,141.864000,1862.221,ok,50.6
plant01|w080,9,astar,709113,18045018,193.107789,193.108000,3062.681,ok,92.1
plant01|w080,9,mm,0,0,0,193.108000,300000.000,timeout,247.2
plant01|w080,9,bae,477515,12130434,193.107789,193.108000,2908.547,ok,88.1
plant01|w080,9,bia,960797,24395004,193.107789,193.108000,5439.078,ok,106.2
plant01|w080,9,nbs,1036392,26321915,193.107789,193.108000,4970.234,ok,112.9
plant01|w080,10,astar,352225,8904451,168.804139,168.804000,983.970,ok,46.5
plant01|w080,10,mm,0,0,0,168.804000,300000.000,timeout,143.0
plant01|w080,10,bae,246078,6206042,168.804139,168.804000,1325.669,ok,42.8
plant01|w080,10,bia,496051,12527101,168.804139,168.804000,2495.201,ok,66.2
plant01|w080,10,nbs,536484,13554474,168.804139,168.804000,2269.186,ok,69.2
plant01|w080,11,astar,166718,4267878,107.686047,107.686000,469.929,ok,23.9
plant01|w080,11,mm,0,0,0,107.686000,300000.000,timeout,54.5
plant01|w080,11,bae,135121,3454599,107.686047,107.686000,586.862,ok,23.8
plant01|w080,11,bia,240213,6143062,107.686047,107.686000,914.277,ok,26.1
plant01|w080,11,nbs,226926,5804224,107.686047,107.686000,806.367,ok,26.7
plant01|w080,12,astar,227230,5777915,133.584084,133.584000,637.779,ok,28.5
plant01|w080,12,mm,0,0,0,133.584000,300000.000,timeout,90.2
plant01|w080,12,bae,163839,4183179,133.584084,133.584000,737.423,ok,26.0
plant01|w080,12,bia,317063,8071202,133.584084,133.584000,1308.785,ok,34.6
plant01|w080,12,nbs,326496,8314098,133.584084,133.584000,1271.158,ok,36.6
plant01|w080,13,astar,352185,8918442,161.435632,161.436000,1325.337,ok,46.5
plant01|w080,13,mm,0,0,0,161.436000,300000.000,timeout,144.0
plant01|w080,13,bae,218586,5503085,161.435632,161.436000,1223.853,ok,35.8
plant01|w080,13,bia,525349,13315104,161.435632,161.436000,2936.451,ok,69.2
plant01|w080,13,nbs,538330,13647474,161.435632,161.436000,2563.452,ok,68.9
plant01|w080,14,astar,697198,17588447,198.385067,198.385000,3059.648,ok,89.0
plant01|w080,14,mm,0,0,0,198.385000,300000.000,timeout,194.2
plant01|w080,14,bae,364575,9137516,198.385067,198.385000,2133.603,ok,57.3
plant01|w080,14,bia,641848,16123199,198.385067,198.385000,3649.987,ok,77.7
plant01|w080,14,nbs,719906,18075056,198.385067,198.385000,3429.154,ok,87.0
plant01|w080,15,astar,329165,8324500,147.959337,147.959000,1005.479,ok,45.0
plant01|w080,15,mm,0,0,0,147.959000,300000.000,timeout,134.5
plant01|w080,15,bae,268597,6814653,147.959337,147.959000,1552.418,ok,45.4
plant01|w080,15,bia,447975,11381731,147.959337,147.959000,2203.018,ok,51.1
plant01|w080,15,nbs,522488,13302221,147.959337,147.959000,2237.073,ok,67.7
plant01|w080,16,astar,765237,19287622,209.730348,209.730000,2965.342,ok,93.7
plant01|w080,16,mm,0,0,0,209.730000,300000.000,timeout,280.7
plant01|w080,16,bae,494949,12380644,209.730348,209.730000,3413.401,ok,84.9
plant01|w080,16,bia,1031333,25995421,209.730348,209.730000,6172.499,ok,135.0
plant01|w080,16,nbs,1079266,27214314,209.730348,209.730000,5550.622,ok,139.0
plant01|w080,17,astar,134993,3336755,141.192024,141.192000,299.830,ok,22.6
plant01|w080,17,mm,0,0,0,141.192000,300000.000,timeout,68.0
plant01|w080,17,bae,102963,2535740,141.192024,141.192000,331.840,ok,16.8
plant01|w080,17,bia,199543,4957392,141.192024,141.192000,694.640,ok,24.9
plant01|w080,17,nbs,232730,5779541,141.192024,141.192000,724.697,ok,27.1
plant01|w080,18,astar,430142,10837333,182.609637,182.610000,1614.334,ok,52.9
plant01|w080,18,mm,0,0,0,182.610000,300000.000,timeout,142.0
plant01|w080,18,bae,284225,7159117,182.609637,182.610000,1535.663,ok,44.3
plant01|w080,18,bia,589018,14827716,182.609637,182.610000,3080.475,ok,66.9
plant01|w080,18,nbs,607984,15303662,182.609637,182.610000,2612.192,ok,68.3
plant01|w080,19,astar,179224,4491066,135.797287,135.797000,424.505,ok,23.9
plant01|w080,19,mm,0,0,0,135.797000,300000.000,timeout,83.0
plant01|w080,19,bae,155427,3910434,135.797287,135.797000,626.343,ok,28.1
plant01|w080,19,bia,283675,7141360,135.797287,135.797000,1061.911,ok,34.1
plant01|w080,19,nbs,305546,7696835,135.797287,135.797000,993.672,ok,35.3
plant01|w080,20,astar,755022,19085192,212.579903,212.580000,2323.865,ok,92.5
plant01|w080,20,mm,0,0,0,212.580000,300000.000,timeout,303.4
plant01|w080,20,bae,570159,14449157,212.579903,212.580000,3520.014,ok,85.7
plant01|w080,20,bia,1006019,25411273,212.579903,212.580000,4518.551,ok,132.6
plant01|w080,20,nbs,1095992,27682404,212.579903,212.580000,4346.495,ok,137.1
plant01|w080,21,astar,315478,7928353,151.681189,151.681000,602.502,ok,44.0
plant01|w080,21,mm,0,0,0,151.681000,300000.000,timeout,111.2
plant01|w080,21,bae,214592,5315052,151.681189,151.681000,686.273,ok,33.2
plant01|w080,21,bia,428765,10734679,151.681189,151.681000,1283.933,ok,49.8
plant01|w080,21,nbs,451300,11320068,151.681189,151.681000,1161.995,ok,49.6
plant01|w080,22,astar,806859,20406457,207.083016,207.083000,2840.210,ok,97.3
