tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
level20|w100,0,astar,1896670,45968131,1206.369520,1206.370000,2894.628,ok,231.6
level20|w100,0,mm,0,0,0,1206.370000,300000.000,timeout,1258.4
level20|w100,0,bae,2877066,70428704,1206.369520,1206.370000,11165.158,ok,362.6
level20|w100,0,bia,3003420,73462783,1206.369520,1206.370000,8223.756,ok,358.9
level20|w100,0,nbs,3180558,77735609,1206.369520,1206.370000,5975.346,ok,332.4
level20|w100,1,astar,544495,13206127,607.588451,607.588000,799.991,ok,105.5
level20|w100,1,mm,0,0,0,607.588000,300000.000,timeout,630.1
level20|w100,1,bae,1378010,33893073,607.588451,607.588000,3560.247,ok,168.3
level20|w100,1,bia,1085145,26661013,607.588451,607.588000,3146.154,ok,151.0
level20|w100,1,nbs,1096658,27166999,607.588451,607.588000,2697.044,ok,139.0
level20|w100,2,astar,1146269,28285179,704.784708,704.785000,2335.170,ok,191.5
level20|w100,2,mm,0,0,0,704.785000,300000.000,timeout,630.5
level20|w100,2,bae,1696038,41744508,704.784708,704.785000,6929.703,ok,223.1
level20|w100,2,bia,1615059,39825018,704.784708,704.785000,4781.844,ok,194.0
level20|w100,2,nbs,1506624,37151665,704.784708,704.785000,4347.070,ok,172.1
level20|w100,3,astar,2030000,49216438,1070.909011,1070.910000,3694.569,ok,242.8
level20|w100,3,mm,0,0,0,1070.910000,300000.000,timeout,1295.0
level20|w100,3,bae,2743320,67166530,1070.909011,1070.910000,11548.658,ok,336.6
level20|w100,3,bia,2978252,72810818,1070.909011,1070.910000,10094.808,ok,356.7
level20|w100,3,nbs,3265220,79784477,1070.909011,1070.910000,8560.142,ok,337.8
level20|w100,4,astar,2957407,72260194,1399.723401,1399.720000,4827.087,ok,382.8
level20|w100,4,mm,0,0,0,1399.720000,300000.000,timeout,1396.1
level20|w100,4,bae,3466733,84716963,1399.723401,1399.720000,14812.712,ok,434.5
level20|w100,4,bia,3888022,94905045,1399.723401,1399.720000,11534.775,ok,422.9
level20|w100,4,nbs,3767024,91969935,1399.723401,1399.720000,8444.366,ok,368.7
level20|w100,5,astar,2089515,51317020,1410.641353,1410.640000,3293.490,ok,362.7
level20|w100,5,mm,0,0,0,1410.640000,300000.000,timeout,1542.7
level20|w100,5,bae,3398144,83084266,1410.641353,1410.640000,13942.872,ok,415.2
level20|w100,5,bia,3508017,85737369,1410.641353,1410.640000,9307.801,ok,389.5
level20|w100,5,nbs,3647502,89089278,1410.641353,1410.640000,8916.770,ok,354.6
level20|w100,6,astar,753984,18396064,927.571936,927.572000,1298.714,ok,111.4
level20|w100,6,mm,0,0,0,927.572000,300000.000,timeout,588.3
level20|w100,6,bae,937128,22813610,927.571936,927.572000,3379.238,ok,123.1
level20|w100,6,bia,1120225,27187378,927.571936,927.572000,3269.058,ok,152.5
level20|w100,6,nbs,1191756,28912047,927.571936,927.572000,2854.639,ok,136.9
level20|w100,7,astar,2585602,63351396,1492.602060,1492.600000,4433.525,ok,362.6
level20|w100,7,mm,0,0,0,1492.600000,300000.000,timeout,1497.9
level20|w100,7,bae,3444556,84185311,1492.602060,1492.600000,11917.175,ok,430.1
level20|w100,7,bia,3694431,90222637,1492.602060,1492.600000,10870.373,ok,405.5
level20|w100,7,nbs,3823400,93320257,1492.602060,1492.600000,9254.600,ok,375.6
level20|w100,8,astar,739631,17912222,665.907413,665.907000,1160.961,ok,109.2
level20|w100,8,mm,0,0,0,665.907000,300000.000,timeout,684.1
level20|w100,8,bae,1517078,37370271,665.907413,665.907000,5355.480,ok,208.5
level20|w100,8,bia,1427913,35199959,665.907413,665.907000,3974.344,ok,184.4
level20|w100,8,nbs,1478672,36497886,665.907413,665.907000,3497.547,ok,174.8
level20|w100,9,astar,1416441,34933978,793.018117,793.018000,2569.174,ok,194.9
level20|w100,9,mm,0,0,0,793.018000,300000.000,timeout,875.0
level20|w100,9,bae,1863973,45838282,793.018117,793.018000,6352.863,ok,235.0
level20|w100,9,bia,1752934,43132772,793.018117,793.018000,4647.585,ok,204.5
level20|w100,9,nbs,1901392,46761615,793.018117,793.018000,4240.575,ok,192.9
level20|w100,10,astar,2629582,64394838,1352.628097,1352.630000,5175.027,ok,362.7
level20|w100,10,mm,0,0,0,1352.630000,300000.000,timeout,1396.8
level20|w100,10,bae,3442907,84136017,1352.628097,1352.630000,14617.960,ok,434.0
level20|w100,10,bia,3691443,90162831,1352.628097,1352.630000,10395.286,ok,403.3
level20|w100,10,nbs,3764766,91914542,1352.628097,1352.630000,9063.097,ok,373.3
level20|w100,11,astar,2683893,65801325,1453.165401,1453.170000,4867.423,ok,362.6
level20|w100,11,mm,0,0,0,1453.170000,300000.000,timeout,1459.5
level20|w100,11,bae,3482743,85120710,1453.165401,1453.170000,14241.158,ok,432.9
level20|w100,11,bia,3832165,93567245,1453.165401,1453.170000,10724.212,ok,416.0
level20|w100,11,nbs,3749776,91557687,1453.165401,1453.170000,8407.327,ok,372.4
level20|w100,12,astar,2612021,64002749,1401.740259,1401.740000,4535.306,ok,361.5
