tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
level20|w080,0,astar,3382707,82702109,1206.369520,1206.370000,5910.286,ok,404.7
level20|w080,0,mm,0,0,0,1206.370000,300000.000,timeout,1104.2
level20|w080,0,bae,3258824,79645260,1206.369520,1206.370000,9765.760,ok,473.2
level20|w080,0,bia,3339978,81598666,1206.369520,1206.370000,7956.829,ok,374.3
level20|w080,0,nbs,3599690,87887524,1206.369520,1206.370000,7710.012,ok,418.2
level20|w080,1,astar,1183440,28667942,607.588451,607.588000,1942.173,ok,191.2
level20|w080,1,mm,0,0,0,607.588000,300000.000,timeout,543.1
level20|w080,1,bae,1769244,43554128,607.588451,607.588000,5588.472,ok,280.6
level20|w080,1,bia,1938585,47565892,607.588451,607.588000,4632.453,ok,221.6
level20|w080,1,nbs,1817904,44683692,607.588451,607.588000,3955.834,ok,218.6
level20|w080,2,astar,1591672,39210415,704.784708,704.785000,2729.857,ok,206.0
level20|w080,2,mm,0,0,0,704.785000,300000.000,timeout,480.4
level20|w080,2,bae,2012996,49481564,704.784708,704.785000,5808.924,ok,299.8
level20|w080,2,bia,1905890,46845690,704.784708,704.785000,4435.115,ok,215.5
level20|w080,2,nbs,1874930,46130845,704.784708,704.785000,3801.487,ok,223.7
level20|w080,3,astar,2576764,62495121,1070.909011,1070.910000,4494.433,ok,362.6
level20|w080,3,mm,0,0,0,1070.910000,300000.000,timeout,1028.0
level20|w080,3,bae,3418450,83562306,1070.909011,1070.910000,11843.542,ok,490.0
level20|w080,3,bia,3824782,93359876,1070.909011,1070.910000,10585.646,ok,414.6
level20|w080,3,nbs,3932050,95956605,1070.909011,1070.910000,9307.547,ok,441.7
level20|w080,4,astar,3500048,85521603,1399.723401,1399.720000,6059.503,ok,413.0
level20|w080,4,mm,0,0,0,1399.720000,300000.000,timeout,989.1
level20|w080,4,bae,3580792,87499234,1399.723401,1399.720000,10559.091,ok,541.1
level20|w080,4,bia,3935095,96024744,1399.723401,1399.720000,9207.379,ok,427.4
